"SRR1071717"	"SRR1099957"	"SRR1093930"	"SRR1084917"	"SRR1081765"	"SRR1079830"	"SRR1086236"	"SRR1097296"	"SRR1120296"	"SRR1092208"	"SRR1085402"
"ENSG00000240854.1"	34	37	26	27	35	54	37	29	22	51	26
"ENSG00000240857.1"	685	550	526	406	626	832	895	774	373	656	418
"ENSG00000240859.1"	268	202	206	176	155	180	117	122	204	175	108
"ENSG00000240861.1"	0	0	0	0	0	1	0	0	0	1	0
"ENSG00000240863.3"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000240864.3"	1	2	45	556	4	1	1	4	150	0	0
"ENSG00000240868.1"	3	3	9	0	4	6	6	5	1	2	1
"ENSG00000240869.3"	0	2	2	0	0	0	1	1	4	0	1
"ENSG00000240870.2"	0	0	1	0	0	0	1	1	0	1	0
"ENSG00000240871.4"	0	0	0	0	0	0	0	0	0	0	1
"ENSG00000240873.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000240874.1"	2	1	1	0	0	2	1	1	1	1	0
"ENSG00000240875.5"	136	72	91	233	108	103	77	34	88	86	145
"ENSG00000240877.3"	0	2	4	2	5	4	6	9	2	3	3
"ENSG00000240881.1"	1	0	0	0	1	0	1	1	0	0	0
"ENSG00000240882.1"	26	24	18	19	26	35	32	24	22	29	19
"ENSG00000240888.1"	0	1	2	1	0	1	0	1	0	0	1
"ENSG00000240889.1"	231	271	208	169	197	259	188	245	201	347	174
"ENSG00000240890.2"	1	2	11	3	1	0	1	3	2	1	4
"ENSG00000240891.7"	12	140	116	108	78	39	39	28	126	6	121
"ENSG00000240893.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000240895.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000240898.1"	16	27	34	21	19	16	21	12	23	24	18
"ENSG00000240902.1"	2	1	3	1	0	1	0	0	5	0	2
"ENSG00000240905.3"	0	0	1	2	1	0	0	1	0	0	1
"ENSG00000240912.1"	5	9	9	7	14	16	13	13	6	19	15
"ENSG00000240914.1"	29	30	18	32	18	28	31	17	18	23	29
"ENSG00000240915.2"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000240919.1"	0	3	4	1	1	1	3	1	2	0	2
"ENSG00000240922.1"	0	0	2	0	0	0	0	1	1	1	1
"ENSG00000240925.1"	0	0	1	0	0	0	0	1	0	0	0
"ENSG00000240927.3"	2	1	1	0	1	1	5	3	1	2	3
"ENSG00000240929.2"	8	13	15	18	41	25	9	11	14	13	7
"ENSG00000240934.2"	0	1	0	0	0	0	0	1	1	0	1
"ENSG00000240935.6"	2	8	6	5	3	10	4	3	5	3	5
"ENSG00000240936.3"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000240940.3"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000240950.1"	18	19	16	14	13	24	19	16	9	12	11
"ENSG00000240951.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000240954.1"	4	10	6	5	5	3	2	5	10	5	0
"ENSG00000240959.1"	0	0	0	0	1	0	0	0	0	0	0
"ENSG00000240960.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000240961.3"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000240963.1"	94	142	118	116	94	101	92	65	82	95	93
"ENSG00000240964.3"	0	0	1	0	1	0	1	1	0	0	2
"ENSG00000240966.3"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000240970.1"	23	56	38	41	45	37	35	19	41	16	35
"ENSG00000240972.1"	3370	4635	2727	2404	4500	6106	2942	5131	3610	4790	3085
"ENSG00000240973.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000240974.1"	0	2	1	1	1	0	1	0	0	0	1
"ENSG00000240975.1"	3	3	1	5	3	1	0	3	0	3	0
"ENSG00000240977.3"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000240979.1"	89	149	149	70	78	103	85	57	105	106	70
"ENSG00000240980.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000240983.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000240990.9"	747	1054	1086	947	698	822	752	309	921	1144	779
"ENSG00000240991.3"	2	1	2	0	1	2	1	2	0	2	2
"ENSG00000240992.1"	0	0	0	0	0	0	1	0	0	0	0
"ENSG00000240993.3"	0	0	1	0	1	1	0	0	1	0	0
"ENSG00000240995.2"	0	0	0	0	1	0	0	0	0	1	0
"ENSG00000240996.1"	0	1	1	1	2	1	0	2	11	2	4
"ENSG00000240997.3"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241002.1"	1	1	1	0	0	0	0	1	0	0	0
"ENSG00000241003.1"	0	1	4	1	4	1	1	0	0	0	5
"ENSG00000241007.1"	143	126	107	67	121	173	136	127	61	169	87
"ENSG00000241008.1"	3	9	3	6	4	5	3	2	5	4	2
"ENSG00000241011.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241014.1"	178	473	478	274	348	189	187	146	309	216	264
"ENSG00000241015.2"	96	316	273	194	116	222	261	232	259	180	184
"ENSG00000241018.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241020.1"	19	53	35	35	35	30	32	41	53	21	32
"ENSG00000241022.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241026.1"	1	0	0	0	0	0	0	3	0	0	0
"ENSG00000241030.1"	2	1	6	3	3	3	2	2	5	5	1
"ENSG00000241032.3"	0	1	0	0	0	0	0	0	0	0	1
"ENSG00000241035.2"	2	0	1	1	0	0	1	0	1	1	1
"ENSG00000241037.3"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241042.1"	0	0	0	0	0	0	0	0	1	0	1
"ENSG00000241043.1"	34	36	22	25	22	40	38	18	21	28	17
"ENSG00000241045.1"	0	0	0	0	0	1	0	0	0	0	0
"ENSG00000241048.1"	0	0	0	0	1	0	0	0	0	0	0
"ENSG00000241052.1"	0	0	0	1	0	1	0	0	0	0	0
"ENSG00000241054.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241057.2"	174	259	445	263	151	179	167	141	303	238	165
"ENSG00000241058.3"	248	1122	918	721	644	341	215	284	912	235	840
"ENSG00000241059.2"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241061.3"	848	754	725	491	629	809	835	673	514	855	398
"ENSG00000241064.3"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241067.2"	0	1	0	0	0	0	1	0	0	1	0
"ENSG00000241069.1"	9	26	20	29	20	19	11	19	30	17	29
"ENSG00000241073.1"	14	6	21	17	16	12	9	13	7	16	11
"ENSG00000241074.3"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241081.1"	533	934	741	511	542	591	561	552	450	628	483
"ENSG00000241082.3"	0	0	0	2	0	0	0	0	0	0	0
"ENSG00000241084.1"	0	0	1	2	0	1	1	0	2	1	2
"ENSG00000241088.2"	1	1	1	0	1	1	2	1	0	0	0
"ENSG00000241095.1"	23	39	31	19	30	38	30	24	28	15	37
"ENSG00000241097.2"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241098.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241101.1"	5	1	1	0	0	2	2	1	0	1	1
"ENSG00000241102.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241103.1"	0	1	0	1	0	0	0	0	0	0	1
"ENSG00000241104.5"	0	0	1	0	0	0	0	1	0	0	0
"ENSG00000241105.1"	0	1	0	1	0	1	0	0	1	0	1
"ENSG00000241106.6"	12	32	124	97	98	36	4	22	155	16	67
"ENSG00000241111.1"	934	868	432	319	641	995	1093	713	391	1071	395
"ENSG00000241112.1"	0	5	20	0	8	7	7	1	12	1	12
"ENSG00000241114.1"	2	4	6	4	1	3	8	7	5	5	3
"ENSG00000241119.1"	101	4358	4208	3922	2300	891	255	39	3583	77	6711
"ENSG00000241120.1"	1	5	3	5	4	2	1	0	2	0	4
"ENSG00000241123.1"	0	2	0	0	0	0	0	1	0	0	0
"ENSG00000241127.7"	253	251	233	181	197	264	209	235	194	272	169
"ENSG00000241128.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241129.3"	1	1	3	0	3	3	2	1	2	2	1
"ENSG00000241130.1"	0	0	0	0	0	0	0	0	0	1	0
"ENSG00000241131.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241134.3"	4	5	6	1	9	0	0	3	6	1	3
"ENSG00000241135.5"	15	7	11	5	24	50	46	39	19	74	10
"ENSG00000241136.1"	0	1	3	1	0	1	0	0	1	0	0
"ENSG00000241143.1"	0	0	0	0	0	2	0	0	0	0	0
"ENSG00000241144.3"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241146.1"	1	7	4	1	1	1	1	0	1	2	0
"ENSG00000241149.2"	0	2	0	0	0	0	0	0	0	0	0
"ENSG00000241151.1"	0	0	1	0	2	0	0	4	2	2	0
"ENSG00000241152.3"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241155.1"	11	4	8	6	3	14	13	13	5	12	1
"ENSG00000241156.3"	0	0	1	0	0	0	0	0	0	0	0
"ENSG00000241157.1"	1	0	0	0	1	1	1	2	3	1	2
"ENSG00000241158.5"	3703	464	100	49	543	1357	1572	1070	85	2133	116
"ENSG00000241159.3"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241162.3"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241163.7"	3	27	16	25	7	7	5	2	40	12	30
"ENSG00000241168.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241169.1"	0	0	1	0	0	0	1	0	0	0	1
"ENSG00000241170.2"	70	41	59	37	48	114	44	61	39	41	36
"ENSG00000241172.3"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241174.3"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241175.3"	1	1	0	0	0	0	1	2	3	0	1
"ENSG00000241179.1"	0	1	0	1	1	0	0	0	0	2	0
"ENSG00000241180.1"	1	6	15	4	3	1	0	0	9	4	10
"ENSG00000241183.1"	0	0	0	2	0	0	1	1	0	1	0
"ENSG00000241185.2"	2	2	0	0	1	1	0	0	0	0	0
"ENSG00000241186.8"	2	1	45	6	2	20	16	1	0	0	4
"ENSG00000241187.1"	1	2	0	2	0	0	0	0	0	1	0
"ENSG00000241188.3"	2	0	4	2	2	1	1	1	2	0	0
"ENSG00000241198.3"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241200.1"	1	0	0	0	0	0	0	0	0	0	0
"ENSG00000241202.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241203.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241204.1"	0	1	0	1	1	1	1	1	1	1	0
"ENSG00000241207.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241211.1"	1	2	0	0	2	1	1	1	2	2	0
"ENSG00000241213.1"	1	0	1	0	0	1	1	0	0	0	0
"ENSG00000241216.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241217.3"	2	6	7	3	9	7	5	1	16	3	6
"ENSG00000241218.1"	18	9	10	3	34	24	25	10	23	27	10
"ENSG00000241219.1"	1	1	0	0	1	0	0	3	0	0	0
"ENSG00000241220.1"	0	1	0	4	0	0	0	0	0	0	0
"ENSG00000241221.2"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241223.3"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241224.7"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241225.2"	3	4	3	2	1	5	3	3	3	5	1
"ENSG00000241226.3"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241227.3"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241228.1"	0	0	1	1	1	0	0	1	0	1	0
"ENSG00000241229.3"	0	0	1	0	1	0	0	0	0	0	1
"ENSG00000241230.3"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241231.1"	1	0	0	0	1	0	0	0	0	0	0
"ENSG00000241233.3"	6	38	55	15	3	10	7	2	29	2	17
"ENSG00000241241.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241243.3"	0	0	1	1	1	0	0	1	0	1	0
"ENSG00000241244.1"	0	2	63	329	2	0	0	8	189	1	0
"ENSG00000241246.3"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241248.3"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241250.1"	2	2	0	0	0	1	0	1	0	1	1
"ENSG00000241251.2"	0	0	1	1	0	1	2	0	0	1	1
"ENSG00000241255.1"	28	30	38	27	27	29	32	25	24	31	21
"ENSG00000241257.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241258.6"	1060	1306	1158	927	996	1231	1059	1058	1002	1042	814
"ENSG00000241261.1"	0	0	0	1	0	0	0	0	0	0	0
"ENSG00000241269.1"	4	12	14	12	9	8	8	7	10	5	6
"ENSG00000241278.1"	14	14	28	20	13	10	16	9	15	13	22
"ENSG00000241280.1"	0	1	1	0	0	0	0	0	0	0	1
"ENSG00000241281.1"	0	2	1	0	1	0	1	0	1	2	1
"ENSG00000241282.1"	3	4	5	3	3	5	2	2	4	5	1
"ENSG00000241286.2"	2	0	0	0	0	0	1	0	1	1	0
"ENSG00000241288.7"	169	220	267	180	87	137	155	112	196	121	246
"ENSG00000241291.3"	0	0	0	0	0	1	1	0	0	0	0
"ENSG00000241293.1"	9	12	7	12	13	10	9	14	12	7	11
"ENSG00000241294.1"	1	3	24	894	0	3	2	4	417	6	1
"ENSG00000241295.1"	1	0	0	0	0	1	0	0	0	0	0
"ENSG00000241305.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241307.1"	2	0	0	0	0	0	0	1	0	0	0
"ENSG00000241313.2"	561	320	159	123	424	667	873	558	136	506	196
"ENSG00000241316.6"	12	23	21	31	14	13	9	18	19	9	36
"ENSG00000241317.1"	0	0	0	0	0	0	0	0	0	0	1
"ENSG00000241318.3"	22	23	13	13	13	17	16	16	11	16	12
"ENSG00000241319.1"	1	1	1	1	0	0	1	1	0	0	0
"ENSG00000241322.9"	43	93	68	39	58	82	76	29	59	216	80
"ENSG00000241324.1"	0	0	0	0	2	0	0	0	0	0	0
"ENSG00000241326.1"	25	55	40	41	27	39	40	36	37	47	34
"ENSG00000241328.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241333.3"	0	0	0	0	0	0	0	0	0	0	1
"ENSG00000241334.2"	1	1	0	0	1	0	0	0	1	1	0
"ENSG00000241336.1"	0	0	1	0	1	0	0	0	0	0	0
"ENSG00000241343.9"	210	594	542	304	390	259	253	283	218	194	228
"ENSG00000241344.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241345.1"	1	0	3	0	1	4	2	0	3	2	0
"ENSG00000241346.1"	0	1	1	0	1	1	0	0	0	0	0
"ENSG00000241347.3"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241350.1"	25	49	52	51	26	46	51	39	42	27	37
"ENSG00000241351.3"	3	22	1816	2364	24	9	1	41	2675	18	0
"ENSG00000241352.3"	99	147	116	91	111	101	95	80	95	73	84
"ENSG00000241353.3"	5	0	0	0	1	6	3	7	0	1	0
"ENSG00000241354.2"	0	0	0	0	0	0	0	0	2	0	1
"ENSG00000241356.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241357.1"	100	133	145	95	109	102	75	101	114	72	95
"ENSG00000241358.1"	1	3	2	1	0	1	0	0	4	0	5
"ENSG00000241359.1"	0	0	5	4	0	0	0	0	0	0	1
"ENSG00000241360.1"	272	166	149	114	214	316	272	259	156	473	76
"ENSG00000241361.8"	1	0	0	1	2	2	0	0	3	0	1
"ENSG00000241362.2"	4	27	36	48	28	16	19	12	40	12	28
"ENSG00000241367.1"	0	0	0	0	0	0	0	0	1	0	0
"ENSG00000241369.5"	0	0	0	0	0	0	1	0	1	0	1
"ENSG00000241370.5"	739	685	601	393	462	673	650	570	411	1015	359
"ENSG00000241383.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241385.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241388.4"	1	1	1	47	0	6	0	1	1	0	0
"ENSG00000241391.3"	0	0	0	0	0	1	1	0	0	0	1
"ENSG00000241392.3"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241395.3"	0	0	0	0	0	0	0	0	0	1	0
"ENSG00000241397.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241399.6"	1262	3178	3453	1556	2239	2555	2073	1678	1478	960	1274
"ENSG00000241400.1"	0	1	1	0	0	0	0	0	0	0	1
"ENSG00000241404.6"	933	1245	1243	851	690	884	862	672	894	896	732
"ENSG00000241406.3"	0	0	0	0	0	0	0	0	0	0	1
"ENSG00000241409.1"	14	28	20	23	20	12	19	23	17	19	15
"ENSG00000241411.1"	3	1	2	2	3	2	3	2	1	2	1
"ENSG00000241413.3"	0	4	0	1	1	1	0	1	1	0	1
"ENSG00000241416.1"	1	13	12	5	2	6	2	2	3	0	6
"ENSG00000241418.1"	1	0	1	0	2	0	0	2	0	0	0
"ENSG00000241420.3"	0	1	2	0	0	0	0	0	0	0	0
"ENSG00000241423.2"	0	0	0	0	0	1	0	0	0	0	0
"ENSG00000241429.1"	51	97	65	40	48	83	92	53	56	39	30
"ENSG00000241431.1"	9	15	15	9	6	9	8	9	9	11	12
"ENSG00000241434.1"	8	15	17	14	7	9	9	9	13	14	10
"ENSG00000241438.1"	2	2	1	1	1	0	1	1	1	1	0
"ENSG00000241439.1"	0	4	2	5	0	0	0	0	0	0	0
"ENSG00000241449.5"	2	4	1	3	1	2	3	5	3	1	2
"ENSG00000241451.2"	0	1	1	0	0	0	1	0	0	0	0
"ENSG00000241456.1"	0	1	1	0	0	2	0	3	0	0	0
"ENSG00000241457.1"	1	0	0	0	0	0	0	0	0	0	0
"ENSG00000241458.1"	21	35	23	16	16	19	21	19	18	22	16
"ENSG00000241461.3"	0	0	0	0	0	0	0	0	1	0	0
"ENSG00000241462.1"	1	0	0	1	0	0	0	0	0	0	0
"ENSG00000241464.3"	3	9	18	3	6	3	6	5	7	4	4
"ENSG00000241468.7"	774	1200	1119	878	869	1038	626	937	886	1242	1168
"ENSG00000241469.7"	1	1	2	0	1	0	0	0	1	1	0
"ENSG00000241472.6"	107	130	124	79	108	93	110	126	56	55	86
"ENSG00000241473.1"	3	1	3	0	2	3	3	2	0	3	0
"ENSG00000241475.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241476.8"	0	1	1	0	1	0	1	2	1	0	0
"ENSG00000241478.1"	3	3	2	2	3	4	5	4	6	6	1
"ENSG00000241479.1"	1	7	7	3	1	0	0	1	5	2	6
"ENSG00000241484.9"	37	356	280	360	133	77	82	17	209	99	386
"ENSG00000241487.3"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241489.7"	1816	2758	2430	1718	1963	2364	1986	1512	1763	1990	1719
"ENSG00000241490.1"	0	4	6	10	1	0	1	0	11	0	1
"ENSG00000241493.1"	1	1	1	1	1	3	1	0	1	2	1
"ENSG00000241494.1"	426	717	681	387	465	396	434	443	384	518	343
"ENSG00000241499.1"	0	3	0	1	1	0	0	0	1	0	0
"ENSG00000241505.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241506.1"	1741	1872	1487	1135	1622	2490	1783	1964	1124	2644	1117
"ENSG00000241511.1"	47	67	48	35	47	52	39	36	40	44	19
"ENSG00000241520.1"	1	1	2	1	1	2	0	1	0	3	0
"ENSG00000241524.3"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241525.4"	12	31	32	36	16	34	53	28	16	18	19
"ENSG00000241526.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241527.1"	4	3	3	2	2	1	0	3	3	2	1
"ENSG00000241529.3"	0	2	3	2	0	1	1	2	1	3	1
"ENSG00000241532.1"	0	4	0	0	1	1	1	0	0	0	3
"ENSG00000241535.1"	0	0	5	1	0	1	0	3	0	0	0
"ENSG00000241537.1"	2	0	0	1	0	1	0	1	1	0	0
"ENSG00000241539.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241542.3"	0	0	0	0	0	0	1	0	0	0	0
"ENSG00000241544.1"	6	5	5	7	19	28	12	21	3	8	6
"ENSG00000241546.1"	0	0	1	0	0	0	0	0	0	0	0
"ENSG00000241547.1"	11	17	15	5	26	14	11	15	20	12	14
"ENSG00000241549.8"	56	78	150	57	69	74	40	55	88	47	93
"ENSG00000241550.3"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241552.3"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241553.12"	2266	3553	3266	2270	2627	3130	2325	2957	2688	3182	2560
"ENSG00000241556.1"	196	284	278	211	197	231	198	218	218	223	160
"ENSG00000241560.5"	1	3	3	3	2	1	3	1	2	2	4
"ENSG00000241562.2"	0	0	0	0	0	0	1	0	0	1	0
"ENSG00000241563.3"	12	23	14	12	14	16	17	6	14	37	21
"ENSG00000241566.1"	1	1	4	190	0	0	0	0	29	3	0
"ENSG00000241568.3"	1	2	0	0	3	0	1	2	2	0	0
"ENSG00000241570.8"	16	19	32	16	36	25	17	19	22	33	17
"ENSG00000241571.2"	0	1	0	0	1	1	0	0	0	0	0
"ENSG00000241572.1"	88	96	54	35	58	102	117	73	47	104	42
"ENSG00000241573.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241577.1"	0	0	0	1	1	0	0	1	0	0	0
"ENSG00000241582.1"	1	2	0	3	2	3	2	2	1	1	2
"ENSG00000241587.3"	0	0	0	0	0	0	1	1	0	0	0
"ENSG00000241588.3"	0	2	2	2	2	2	0	3	1	1	6
"ENSG00000241590.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241592.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241593.5"	0	4	2	1	3	2	0	1	1	0	4
"ENSG00000241595.2"	0	1	1	1	0	0	0	0	0	0	1
"ENSG00000241596.1"	1	0	0	0	0	1	1	0	1	1	1
"ENSG00000241597.2"	1	1	2	0	0	5	0	2	1	0	0
"ENSG00000241598.5"	1	1	1	1	0	0	0	1	0	1	0
"ENSG00000241599.1"	0	0	2	1	0	0	0	1	0	0	0
"ENSG00000241604.3"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241607.1"	2	6	11	1	3	4	2	2	3	4	5
"ENSG00000241612.1"	51	47	53	42	40	40	45	39	31	61	19
"ENSG00000241613.3"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241621.1"	9	7	11	5	6	6	10	4	10	1	6
"ENSG00000241622.1"	0	3	2	0	0	2	0	0	3	0	0
"ENSG00000241625.3"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241627.3"	208	374	297	221	269	341	317	309	227	350	219
"ENSG00000241631.3"	0	0	0	0	2	1	0	1	1	0	0
"ENSG00000241634.1"	6	6	4	2	11	9	9	9	5	6	1
"ENSG00000241635.7"	119	5175	4746	4455	2734	1026	292	45	4157	87	7594
"ENSG00000241636.1"	1	0	0	0	1	0	2	0	0	0	0
"ENSG00000241640.2"	0	0	0	0	0	0	1	0	0	0	0
"ENSG00000241641.1"	1	0	1	0	2	1	1	0	1	0	1
"ENSG00000241644.2"	364	453	506	149	507	655	195	269	219	855	353
"ENSG00000241648.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241651.4"	1	3	1	1	1	2	4	3	4	2	1
"ENSG00000241652.3"	0	0	0	0	0	2	0	2	0	1	0
"ENSG00000241654.1"	0	0	0	0	0	0	1	0	0	0	0
"ENSG00000241656.1"	1	2	1	2	1	1	3	1	2	1	1
"ENSG00000241657.1"	0	2	3	1	0	0	0	0	6	0	0
"ENSG00000241661.1"	0	2	2	0	0	0	0	1	1	1	0
"ENSG00000241665.3"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241666.2"	3	8	12	5	4	5	4	4	14	7	8
"ENSG00000241667.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241668.2"	1	0	1	2	1	1	2	0	1	1	1
"ENSG00000241669.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241670.3"	23	31	20	13	21	47	21	25	11	48	17
"ENSG00000241671.1"	2	2	1	2	3	2	2	2	2	1	1
"ENSG00000241673.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241678.1"	0	2	4	1	0	0	0	0	2	0	0
"ENSG00000241679.2"	3	45	42	35	10	3	2	4	45	1	17
"ENSG00000241680.1"	76	165	196	131	134	97	121	126	110	163	103
"ENSG00000241684.5"	562	358	304	98	327	509	724	385	239	512	104
"ENSG00000241685.8"	2448	3397	2931	2354	2327	2777	2277	2474	2356	2592	2637
"ENSG00000241690.3"	0	0	3	1	2	0	1	3	1	0	0
"ENSG00000241693.2"	0	3	7	3	3	5	1	1	3	0	4
"ENSG00000241695.1"	0	0	1	0	1	0	0	0	0	0	0
"ENSG00000241696.1"	0	0	0	0	0	1	0	0	1	0	0
"ENSG00000241697.4"	84	73	26	32	56	157	112	50	26	193	50
"ENSG00000241709.3"	0	1	0	0	0	0	0	0	0	0	0
"ENSG00000241717.1"	175	123	111	90	152	49	151	116	91	26	189
"ENSG00000241720.2"	106	1406	131	97	261	279	461	172	61	372	117
"ENSG00000241721.1"	0	0	1	0	0	0	0	2	0	0	1
"ENSG00000241722.2"	0	1	1	0	0	0	0	1	0	0	1
"ENSG00000241723.1"	0	3	1	1	0	2	4	2	1	3	1
"ENSG00000241728.5"	259	420	450	239	204	314	182	239	293	243	260
"ENSG00000241735.1"	4	4	4	1	3	4	11	1	2	6	3
"ENSG00000241737.2"	0	2	0	0	1	1	2	5	2	1	0
"ENSG00000241738.1"	2	4	1	2	2	0	0	1	3	1	6
"ENSG00000241739.1"	0	2	0	0	2	1	1	1	2	2	1
"ENSG00000241741.1"	2268	3522	3355	2224	2352	2284	2428	2374	2231	2477	1911
"ENSG00000241743.2"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241744.1"	1	2	0	0	0	1	0	0	1	3	0
"ENSG00000241745.3"	0	0	1	0	0	0	0	0	0	0	0
"ENSG00000241746.1"	5	6	3	4	2	6	5	3	2	8	5
"ENSG00000241749.4"	2	2	2	0	2	4	1	2	0	1	0
"ENSG00000241754.1"	1	0	0	0	0	0	0	0	0	0	0
"ENSG00000241755.1"	1	5	449	861	19	1	2	10	881	4	0
"ENSG00000241756.3"	0	0	1	0	0	0	0	0	0	0	0
"ENSG00000241757.3"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241764.3"	16	25	41	46	29	30	29	41	42	48	31
"ENSG00000241765.2"	0	0	0	0	0	2	0	0	1	0	1
"ENSG00000241767.2"	3	0	0	0	0	0	2	6	0	0	0
"ENSG00000241769.7"	448	880	1316	752	537	369	449	333	846	380	748
"ENSG00000241770.1"	1	4	2	2	3	4	3	5	2	0	1
"ENSG00000241772.2"	88	123	91	100	80	126	72	76	69	78	79
"ENSG00000241776.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241777.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241782.1"	3	10	8	4	1	7	3	6	6	2	3
"ENSG00000241785.3"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241787.1"	3	2	2	2	2	3	3	1	2	5	2
"ENSG00000241788.2"	1	1	1	0	0	0	0	1	1	0	1
"ENSG00000241789.3"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241790.2"	168	243	205	95	139	204	189	110	102	114	65
"ENSG00000241791.3"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241792.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000241794.1"	24	30	28	15	29	24	25	16	26	24	45
"ENSG00000241804.1"	0	0	0	0	0	0	0	0	0	0	0
