"SRR1088832"	"SRR1096057"	"SRR1075223"	"SRR1077239"	"SRR1097035"	"SRR1097574"	"SRR1343393"	"SRR1089562"	"SRR1096876"	"SRR1089833"	"SRR1098612"
"ENSG00000203985.10"	0	10	2	300	2	2	2	1	8	1	615
"ENSG00000203987.2"	3	1	1	0	0	0	0	0	0	1	0
"ENSG00000203989.4"	3	1	2	0	2	1	0	0	2	3	1
"ENSG00000203993.4"	606	624	313	567	597	295	582	504	716	526	560
"ENSG00000203995.9"	8	3	52	12	22	95	5	5	5	13	12
"ENSG00000203999.8"	26	15	9	29	28	5	40	24	7	23	15
"ENSG00000204001.9"	18	12	4	22	1	0	0	18	7	2	11
"ENSG00000204003.8"	3486	2919	505	2570	137	38	980	884	2083	114	1977
"ENSG00000204006.8"	1	1	0	1	0	0	0	2	0	2	0
"ENSG00000204007.6"	1	0	0	0	0	0	0	0	2	0	0
"ENSG00000204010.3"	1	1	0	0	1	0	0	1	2	0	0
"ENSG00000204011.4"	14	10	5	9	11	1	15	18	10	9	6
"ENSG00000204019.4"	1	0	0	1	0	1	0	1	0	0	0
"ENSG00000204020.5"	0	1	49	4	0	32	1	1	1	1	1
"ENSG00000204021.3"	1	0	106	0	0	161	0	0	0	0	0
"ENSG00000204022.9"	7	6	4	6	22	0	4	4	3	20	3
"ENSG00000204025.7"	1	1	0	1	2	0	0	1	0	3	3
"ENSG00000204031.3"	0	0	0	0	0	0	0	0	0	1	0
"ENSG00000204033.9"	2	2	62	6	0	9	1	0	2	0	3
"ENSG00000204044.6"	7	6	7	7	3	23	14	2	14	16	3
"ENSG00000204049.1"	25	17	18	16	8	18	10	19	22	7	24
"ENSG00000204052.4"	29	46	12	67	27	19	63	39	43	13	78
"ENSG00000204053.6"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000204054.13"	3652	2280	904	2714	2918	652	2180	3030	2430	2733	3279
"ENSG00000204055.4"	414	625	127	478	2463	141	1111	698	662	3220	461
"ENSG00000204060.6"	135	109	58	97	256	116	129	139	81	188	89
"ENSG00000204065.2"	122	258	14	34	179	3	133	358	350	234	62
"ENSG00000204070.9"	1292	1531	446	970	1714	472	990	1022	1291	1516	785
"ENSG00000204071.10"	84	62	13	39	54	8	42	56	59	77	38
"ENSG00000204072.3"	325	315	147	333	276	219	385	317	313	253	234
"ENSG00000204084.12"	1767	1944	614	1170	2257	626	1492	1238	1475	2056	1015
"ENSG00000204086.4"	3	6	11	1	31	11	1	1	5	23	2
"ENSG00000204091.7"	2	2	1	2	1	2	2	1	1	1	0
"ENSG00000204092.2"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000204099.11"	34	3	6	38	26	3	3	19	4	38	152
"ENSG00000204103.3"	771	776	1581	1454	1735	1170	509	3235	553	1599	601
"ENSG00000204104.11"	889	963	358	649	745	335	634	706	680	739	855
"ENSG00000204110.6"	1	0	0	0	0	0	0	0	0	0	0
"ENSG00000204113.6"	2	0	1	2	5	0	0	3	0	1	0
"ENSG00000204116.11"	909	642	263	856	871	220	570	812	556	824	999
"ENSG00000204117.1"	1	1	1	0	1	0	0	1	0	1	0
"ENSG00000204118.1"	16	15	2	9	8	1	4	4	6	7	11
"ENSG00000204120.14"	3227	2760	1609	2375	2323	1864	2141	2636	2355	2376	2227
"ENSG00000204121.2"	15	1	0	39	1	0	0	9	1	2	16
"ENSG00000204128.5"	14	5	29	3	7	9	12	6	12	2	5
"ENSG00000204130.12"	1737	1534	836	1318	1836	762	1261	1577	1364	1932	1162
"ENSG00000204131.8"	1035	886	224	532	531	202	966	1198	771	432	381
"ENSG00000204136.10"	226	140	715	137	163	134	194	143	55	134	77
"ENSG00000204138.12"	2074	2188	1998	1989	1007	5356	1797	2037	1857	1035	1663
"ENSG00000204140.9"	0	1	0	0	1	1	0	0	0	1	1
"ENSG00000204147.9"	113	149	114	148	71	121	66	116	102	55	224
"ENSG00000204148.3"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000204149.10"	1372	1109	708	1172	1471	433	866	1041	1494	1263	1215
"ENSG00000204152.10"	418	419	292	250	426	206	364	411	450	405	266
"ENSG00000204160.11"	1085	1235	843	1120	1021	1464	1022	1007	1074	944	760
"ENSG00000204161.13"	708	538	308	809	288	139	525	1060	558	273	403
"ENSG00000204165.5"	3	0	8	7	5	2	3	6	2	1	5
"ENSG00000204172.12"	736	552	596	527	1079	418	304	639	586	869	787
"ENSG00000204173.10"	1	2	0	3	3	1	0	4	1	2	6
"ENSG00000204174.7"	3	2	7	2	0	12	1	2	0	0	1
"ENSG00000204175.5"	4	3	85	3	2	183	2	3	1	2	7
"ENSG00000204176.13"	775	848	166	374	81	173	221	859	748	81	123
"ENSG00000204177.10"	263	167	117	248	145	116	155	178	141	138	303
"ENSG00000204178.9"	825	765	757	795	732	1183	816	801	561	722	631
"ENSG00000204179.10"	19	46	46	10	6	62	5	12	11	6	42
"ENSG00000204183.1"	14	6	10	2	1	0	18	14	4	1	4
"ENSG00000204186.7"	995	1390	182	691	657	210	618	675	1111	700	723
"ENSG00000204187.5"	4	23	0	1	3	1	11	2	5	1	1
"ENSG00000204188.7"	15	20	14	9	9	74	18	15	22	9	13
"ENSG00000204193.10"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000204194.1"	24	21	10	29	37	18	11	15	26	38	12
"ENSG00000204195.3"	1	0	2	0	0	2	0	1	0	0	0
"ENSG00000204196.5"	5142	6704	3426	5379	8158	3831	3455	4264	6074	7044	3679
"ENSG00000204209.10"	2139	2168	1048	1529	1901	1165	2339	1554	1973	1681	1351
"ENSG00000204217.12"	5151	4347	1349	3067	2632	1628	3081	4446	3088	2601	2646
"ENSG00000204219.9"	1026	523	814	1630	1210	1247	829	610	502	1077	1651
"ENSG00000204220.10"	747	875	524	692	813	648	553	636	963	681	586
"ENSG00000204227.4"	2446	1940	1187	2567	3581	1196	1987	2346	2080	3251	1945
"ENSG00000204228.3"	124	71	423	311	133	466	189	150	96	120	305
"ENSG00000204231.10"	3304	2852	1586	3203	3657	1753	2774	2780	2785	3342	2295
"ENSG00000204237.4"	460	363	508	694	300	531	367	482	345	272	436
"ENSG00000204241.7"	35	27	12	12	42	5	62	32	26	22	10
"ENSG00000204246.2"	2	0	0	0	0	0	0	1	0	0	2
"ENSG00000204248.10"	173	126	104	274	148	126	148	199	129	161	931
"ENSG00000204250.3"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000204252.13"	415	795	93	516	103	76	437	1265	950	98	394
"ENSG00000204253.4"	1525	1625	926	1283	1759	1142	1423	1478	1582	1600	1162
"ENSG00000204256.12"	12274	11305	5692	8249	9685	5607	10181	9293	9840	9820	8014
"ENSG00000204257.14"	913	1328	403	3645	1230	440	1309	1914	1492	1143	2185
"ENSG00000204261.8"	674	1067	529	671	578	891	622	639	951	506	453
"ENSG00000204262.11"	13114	3777	2733	5807	6444	845	11788	9834	3360	7431	6249
"ENSG00000204264.8"	1085	1477	886	1125	988	1428	966	1153	1360	826	767
"ENSG00000204267.13"	1823	2628	1993	1190	1206	2934	1616	1511	2761	1052	893
"ENSG00000204271.11"	834	743	516	823	459	345	694	685	687	447	756
"ENSG00000204272.12"	934	843	392	634	621	648	705	704	792	594	519
"ENSG00000204277.1"	2	3	0	2	0	0	2	1	1	1	1
"ENSG00000204278.12"	0	2	0	1	1	0	0	0	3	0	1
"ENSG00000204279.7"	1	0	0	0	0	0	0	0	0	0	0
"ENSG00000204282.4"	695	588	373	642	223	421	578	568	553	201	589
"ENSG00000204283.3"	0	1	0	3	0	0	0	0	2	0	13
"ENSG00000204287.13"	3354	6910	1804	6667	1560	1620	6864	8831	7088	1309	6437
"ENSG00000204290.10"	12	3	2	4	3	0	25	19	8	2	7
"ENSG00000204291.10"	3468	2947	610	2394	816	999	4890	2174	2499	565	3104
"ENSG00000204293.2"	0	1	0	0	0	0	0	1	2	0	0
"ENSG00000204296.11"	2	6	3	2	1	1	3	8	1	3	3
"ENSG00000204300.6"	1	0	0	0	0	0	0	0	0	0	1
"ENSG00000204301.6"	2122	2769	662	1847	1481	1097	1406	1834	2184	1386	1523
"ENSG00000204304.11"	4401	3740	1759	3747	3908	2269	3676	3573	3760	3783	2819
"ENSG00000204305.13"	432	453	225	562	422	218	476	433	580	357	410
"ENSG00000204308.7"	1415	1389	548	824	1496	562	1032	1200	1333	1248	826
"ENSG00000204310.11"	3314	3975	1274	2497	3375	1383	3947	3351	3955	3033	1958
"ENSG00000204311.12"	123	73	75	185	156	58	103	129	68	140	129
"ENSG00000204314.10"	496	524	279	627	711	225	510	521	494	691	383
"ENSG00000204315.3"	80	94	103	109	79	205	85	115	59	88	96
"ENSG00000204316.12"	1839	1831	1051	1703	2582	1079	1403	1558	1848	2196	1311
"ENSG00000204323.5"	156	155	788	388	131	1045	261	176	150	90	384
"ENSG00000204334.7"	54	15	9	41	61	4	17	22	13	71	59
"ENSG00000204335.3"	313	51	194	874	745	109	82	735	46	889	287
"ENSG00000204338.8"	37	99	10	143	45	14	41	35	101	34	21
"ENSG00000204344.14"	846	999	668	935	893	582	767	792	908	732	675
"ENSG00000204345.1"	1	1	0	0	0	0	0	1	0	2	2
"ENSG00000204347.3"	4	7	0	4	1	2	3	7	7	2	1
"ENSG00000204348.9"	1171	1075	603	1151	1607	356	929	960	1259	1333	885
"ENSG00000204351.11"	2433	2115	1203	2178	3152	1259	1983	1878	2432	2794	2178
"ENSG00000204352.2"	86	142	50	109	62	73	98	60	121	39	139
"ENSG00000204356.12"	2098	1866	1232	1860	2696	1217	1544	2060	2073	2374	1510
"ENSG00000204361.8"	8	8	2	4	4	1	9	10	2	5	0
"ENSG00000204362.6"	1	0	1	89	0	8	0	0	0	0	89
"ENSG00000204363.4"	1	1	0	1	0	1	1	0	0	0	0
"ENSG00000204365.5"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000204366.3"	299	237	70	242	206	144	264	310	252	170	266
"ENSG00000204368.6"	0	1	0	0	0	0	0	0	0	0	1
"ENSG00000204370.8"	2085	2733	1691	1566	1816	1820	2001	2088	2330	1731	1365
"ENSG00000204371.11"	3847	2571	1305	2870	3245	1786	2587	3366	2821	2844	2436
"ENSG00000204379.10"	2	1	0	0	0	1	0	2	2	2	0
"ENSG00000204380.4"	133	165	133	155	237	149	135	155	143	212	161
"ENSG00000204381.11"	540	615	263	533	1045	305	352	478	502	1082	348
"ENSG00000204382.11"	5	1	0	0	0	1	0	3	0	0	0
"ENSG00000204385.10"	145	220	44	2578	84	59	193	200	172	103	3654
"ENSG00000204386.10"	1147	1165	453	1249	1657	567	1129	1383	992	1280	1085
"ENSG00000204387.12"	6139	4933	2401	4641	8633	1569	3855	4708	4807	7890	4802
"ENSG00000204388.6"	7116	9479	3432	3183	19293	23041	6457	3895	9615	15875	3375
"ENSG00000204389.9"	8534	9733	3730	3137	17769	22199	7029	4266	9630	15115	3475
"ENSG00000204390.9"	167	118	34	78	64	38	88	127	93	97	101
"ENSG00000204392.10"	785	1043	348	687	1024	639	764	861	983	825	491
"ENSG00000204393.7"	0	1	0	0	0	0	0	0	0	0	0
"ENSG00000204394.12"	2386	3203	1689	1474	1972	2015	2269	1970	3779	1755	1300
"ENSG00000204396.10"	27	56	45	82	34	57	41	46	43	20	148
"ENSG00000204397.7"	74	92	86	105	76	121	93	82	81	57	67
"ENSG00000204398.5"	0	0	0	1	0	0	0	0	0	0	0
"ENSG00000204399.3"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000204403.9"	85	26	15	48	73	7	39	93	35	70	52
"ENSG00000204406.12"	789	605	281	579	662	452	653	664	502	674	572
"ENSG00000204410.14"	433	368	263	588	630	732	369	560	401	537	570
"ENSG00000204414.11"	1	3	5	10	2	3	3	1	0	3	1
"ENSG00000204420.8"	66	31	62	19	49	184	29	29	29	58	19
"ENSG00000204421.2"	21	18	676	7	20	1017	12	16	11	15	11
"ENSG00000204422.7"	1595	1944	791	1401	1547	907	1943	1549	1976	1461	1038
"ENSG00000204424.9"	1	0	2	1	0	5	0	1	2	0	1
"ENSG00000204427.11"	1793	2198	886	1564	1728	1043	2139	1712	2207	1616	1173
"ENSG00000204428.12"	55	51	30	95	37	15	70	49	65	38	59
"ENSG00000204429.4"	11	7	38	12	10	28	9	10	7	3	6
"ENSG00000204434.5"	51	19	55	27	37	54	51	46	36	30	11
"ENSG00000204435.13"	3748	3205	2468	3152	5591	2732	2523	3220	3220	5158	2670
"ENSG00000204437.7"	1	0	0	1	0	0	0	0	0	0	1
"ENSG00000204438.10"	899	725	508	795	1033	565	591	781	657	927	642
"ENSG00000204439.3"	800	944	625	656	489	729	784	810	762	457	540
"ENSG00000204442.3"	43	48	55	72	12	47	55	12	89	7	31
"ENSG00000204444.10"	212	158	95	117	121	123	151	156	154	144	132
"ENSG00000204446.4"	16	7	4	8	13	0	21	14	12	12	2
"ENSG00000204449.3"	1	1	0	0	0	0	0	1	2	0	1
"ENSG00000204450.7"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000204455.7"	0	3	0	0	0	0	0	0	0	0	0
"ENSG00000204456.4"	1	1	0	0	0	0	0	0	1	0	1
"ENSG00000204460.3"	2	2	0	0	0	0	0	2	0	0	0
"ENSG00000204463.12"	7952	7370	4152	6344	6947	4783	6229	6956	7505	6265	5831
"ENSG00000204464.7"	0	1	1	0	0	2	0	0	0	0	2
"ENSG00000204469.12"	12846	12385	4972	8502	9637	7540	10258	11064	12500	8712	7874
"ENSG00000204471.3"	0	0	0	0	0	0	1	1	1	0	1
"ENSG00000204472.12"	188	222	85	305	85	60	333	135	153	54	101
"ENSG00000204475.9"	5	4	2	2	0	2	2	9	4	0	1
"ENSG00000204478.9"	2	2	0	0	0	0	0	1	7	0	2
"ENSG00000204479.4"	1	2	0	0	0	0	0	4	2	0	3
"ENSG00000204480.7"	5	3	0	0	0	0	0	1	2	0	3
"ENSG00000204481.7"	2	3	0	0	0	0	0	1	5	0	1
"ENSG00000204482.10"	63	53	47	102	62	31	117	52	24	51	68
"ENSG00000204498.10"	746	585	435	697	1280	397	470	716	526	959	578
"ENSG00000204501.6"	5	3	0	0	0	0	0	3	2	0	2
"ENSG00000204505.4"	2	1	0	0	0	0	0	1	3	0	2
"ENSG00000204510.5"	1	2	0	0	0	0	0	1	1	0	0
"ENSG00000204511.2"	1	1	1	1	1	0	0	0	2	0	0
"ENSG00000204514.9"	760	874	513	1002	484	617	589	593	888	410	1194
"ENSG00000204516.9"	102	175	76	78	103	146	94	47	153	85	58
"ENSG00000204518.2"	18	4	3	12	53	0	8	1	5	63	2
"ENSG00000204519.10"	138	185	208	231	49	131	134	122	133	45	244
"ENSG00000204520.12"	1143	1126	905	1224	3637	867	1388	1075	942	3283	715
"ENSG00000204524.6"	63	77	43	41	29	39	58	70	43	35	48
"ENSG00000204525.15"	27745	26896	11132	21743	27008	13550	28413	21167	28390	25347	18671
"ENSG00000204528.3"	2	2	38	57	4	2	1	2	4	3	39
"ENSG00000204529.4"	4	2	5	3	8	5	1	6	3	21	7
"ENSG00000204531.16"	26	26	121	438	19	65	18	16	24	25	272
"ENSG00000204532.6"	5	5	1	0	4	1	3	3	7	1	5
"ENSG00000204536.13"	993	796	701	1378	2013	799	768	879	810	1699	1105
"ENSG00000204538.3"	23	0	35	22	10	45	32	26	0	1	14
"ENSG00000204539.3"	20	20	103	12	14	911	24	26	9	17	18
"ENSG00000204540.10"	151	85	190	94	71	981	185	158	57	63	84
"ENSG00000204542.2"	0	0	0	51	0	2	0	2	2	0	63
"ENSG00000204544.5"	39	40	30477	33	69	85631	39	59	30	68	29
"ENSG00000204547.7"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000204548.3"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000204555.3"	0	0	0	1	0	0	0	1	0	0	1
"ENSG00000204556.4"	10	7	4	13	18	6	13	7	5	8	5
"ENSG00000204560.9"	1861	2182	1311	2114	1912	1455	1477	1839	2269	1723	1604
"ENSG00000204564.11"	451	427	470	577	606	391	344	397	370	468	478
"ENSG00000204568.11"	1342	1321	949	1168	1161	1153	936	1067	1204	983	1141
"ENSG00000204569.9"	4998	2613	1598	3246	1636	2277	2850	3266	2901	1654	3249
"ENSG00000204571.5"	1	2	0	1	0	0	0	1	2	0	0
"ENSG00000204572.8"	13	0	0	7	3	2	1	5	3	2	12
"ENSG00000204574.12"	2754	2857	1890	1724	2364	2130	2277	2911	2782	2325	1711
"ENSG00000204576.11"	766	772	327	757	686	289	682	684	805	683	664
"ENSG00000204577.11"	75	123	31	106	165	53	113	72	107	109	46
"ENSG00000204580.12"	1873	1991	8633	5632	2285	11876	1684	1938	1973	1987	5654
"ENSG00000204581.2"	1	4	4	7	6	1	1	4	0	1	12
"ENSG00000204583.9"	58	45	35	48	14	4	10	181	41	18	43
"ENSG00000204584.1"	35	47	39	46	37	24	25	31	62	32	31
"ENSG00000204588.5"	101	182	217	453	40	318	94	94	387	46	247
"ENSG00000204590.12"	4024	3215	1505	2762	4366	1620	2936	3493	3094	4218	2729
"ENSG00000204592.8"	29760	23899	15429	20844	24118	14762	20740	28412	24323	23438	15158
"ENSG00000204595.1"	1	0	0	0	0	0	0	0	0	0	1
"ENSG00000204599.14"	1122	947	519	819	881	450	831	925	807	778	788
"ENSG00000204603.6"	1	0	0	0	0	1	1	3	1	1	4
"ENSG00000204604.9"	246	307	300	344	154	260	206	389	216	175	292
"ENSG00000204610.12"	1	1	1	5	2	2	1	4	1	2	12
"ENSG00000204611.6"	435	373	199	249	362	224	322	319	333	353	311
"ENSG00000204612.1"	1	0	0	0	0	0	0	0	1	0	0
"ENSG00000204613.10"	0	1	0	10	1	0	1	0	0	0	9
"ENSG00000204614.8"	0	1	0	1	0	0	0	1	1	1	1
"ENSG00000204616.10"	14	8	10	23	2	23	6	11	6	6	51
"ENSG00000204618.8"	132	63	1732	491	72	4069	46	82	83	100	553
"ENSG00000204619.7"	1906	2162	1226	1190	1774	1565	1469	1778	1978	1634	1115
"ENSG00000204620.3"	233	160	114	90	72	96	105	147	165	71	106
"ENSG00000204622.11"	713	620	340	382	282	49	1257	494	668	259	562
"ENSG00000204623.9"	982	1138	656	643	651	447	1225	847	1067	583	1000
"ENSG00000204624.7"	13	6	0	14	15	10	6	12	7	9	6
"ENSG00000204625.10"	2	4	0	4	1	0	2	2	2	0	2
"ENSG00000204628.11"	33724	27964	21842	29749	48278	22906	20328	25496	27018	41198	26880
"ENSG00000204632.11"	321	580	253	318	109	75	654	580	635	85	304
"ENSG00000204634.12"	1937	1335	2653	2377	1655	922	1009	2724	1183	1463	2113
"ENSG00000204637.4"	0	1	0	0	0	1	1	1	1	1	1
"ENSG00000204640.1"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000204642.13"	2970	2756	1098	2094	4278	1699	2476	2508	2773	3626	1761
"ENSG00000204644.9"	1	4	1	30	25	0	0	1	4	10	2
"ENSG00000204648.11"	1	0	0	0	0	0	0	1	1	0	0
"ENSG00000204650.13"	613	580	586	1150	1365	1909	429	588	456	1469	591
"ENSG00000204652.6"	1004	191	394	440	153	356	660	111	208	101	611
"ENSG00000204653.9"	6	6	3	18	8	6	4	7	7	3	19
"ENSG00000204655.11"	2	2	1	0	1	2	1	1	1	2	2
"ENSG00000204657.3"	7	2	4	0	20	6	6	4	7	9	3
"ENSG00000204658.5"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000204659.4"	11	7	8	21	6	3	17	7	9	9	18
"ENSG00000204661.9"	2	1	0	4	1	2	2	0	0	2	1
"ENSG00000204662.2"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000204663.9"	0	0	0	1	0	1	0	0	1	0	0
"ENSG00000204666.3"	6	7	2	21	7	3	8	7	4	6	27
"ENSG00000204669.9"	0	0	1	0	0	1	0	0	0	0	0
"ENSG00000204670.7"	1	0	0	0	0	0	0	0	0	0	3
"ENSG00000204671.1"	0	0	0	0	0	1	0	0	0	0	0
"ENSG00000204673.10"	2325	1953	1171	1630	1411	1104	1860	2147	1907	1173	1377
"ENSG00000204677.10"	216	73	187	83	271	52	9	117	65	594	78
"ENSG00000204681.10"	8043	7731	2328	7196	11998	2452	7769	7737	8806	10964	4781
"ENSG00000204682.5"	162	45	105	73	90	50	88	156	62	116	50
"ENSG00000204683.10"	0	0	5	0	0	2	0	0	0	2	0
"ENSG00000204684.3"	0	0	1	1	0	0	0	0	0	0	3
"ENSG00000204685.6"	232	246	206	185	106	203	287	194	207	93	202
"ENSG00000204687.4"	20	1	3	0	7	2	5	5	4	10	11
"ENSG00000204688.9"	1	2	1	0	1	1	2	1	3	1	1
"ENSG00000204694.10"	4	0	0	2	0	0	0	0	2	0	2
"ENSG00000204695.3"	0	1	0	0	0	0	0	2	0	0	0
"ENSG00000204697.3"	1	1	0	0	0	0	1	1	0	0	0
"ENSG00000204699.4"	0	2	0	0	0	0	0	0	0	1	0
"ENSG00000204700.4"	1	2	0	0	0	0	0	1	1	0	2
"ENSG00000204701.1"	2	0	0	0	0	0	2	0	0	2	1
"ENSG00000204702.4"	0	1	1	0	0	0	0	1	1	0	0
"ENSG00000204703.4"	2	0	0	0	0	0	0	1	0	0	0
"ENSG00000204704.2"	0	1	0	0	0	0	0	0	0	0	0
"ENSG00000204705.3"	1	3	0	0	0	0	0	0	0	0	1
"ENSG00000204706.14"	467	170	52	177	163	18	108	256	106	143	213
"ENSG00000204709.4"	0	0	0	1	0	1	1	0	0	1	3
"ENSG00000204710.2"	2	0	0	0	0	0	0	2	2	3	2
"ENSG00000204711.8"	1	1	0	47	0	0	0	2	3	2	103
"ENSG00000204713.10"	2259	3079	1139	2550	2769	1258	2344	2051	2989	2498	2266
"ENSG00000204717.4"	0	0	1	0	0	1	0	0	0	0	0
"ENSG00000204718.3"	1	0	0	0	0	0	0	0	0	0	0
"ENSG00000204740.10"	15	29	2	5	51	1	48	41	15	37	10
"ENSG00000204745.3"	420	329	305	295	420	301	281	346	309	413	306
"ENSG00000204754.3"	0	0	0	0	2	0	0	0	0	0	0
"ENSG00000204758.7"	53	38	21	22	53	27	33	43	49	39	26
"ENSG00000204764.12"	110	102	19	100	38	30	122	103	63	35	80
"ENSG00000204767.3"	8	9	3	6	6	3	9	7	5	2	1
"ENSG00000204776.6"	0	0	0	0	0	1	0	1	0	0	1
"ENSG00000204778.4"	98	124	158	111	308	63	61	79	206	139	76
"ENSG00000204779.2"	6	9	3	11	3	8	5	9	5	1	9
"ENSG00000204780.5"	1	0	0	0	0	0	0	0	0	0	0
"ENSG00000204787.8"	8	14	2	1	8	55	7	16	5	9	7
"ENSG00000204789.4"	396	429	295	827	602	268	231	378	358	498	860
"ENSG00000204790.9"	24	17	8	20	13	19	8	11	21	12	11
"ENSG00000204791.8"	17	26	71	46	16	70	32	25	33	8	23
"ENSG00000204792.2"	212	2	0	143	132	79	279	297	1	141	146
"ENSG00000204801.7"	21	23	10	13	16	11	6	15	21	17	4
"ENSG00000204802.3"	69	73	130	61	40	152	49	49	64	36	57
"ENSG00000204805.8"	0	2	1	3	5	2	1	3	4	4	1
"ENSG00000204814.5"	1	0	0	0	0	0	0	0	0	0	0
"ENSG00000204815.9"	74	88	10	211	61	9	88	76	70	40	446
"ENSG00000204816.5"	17	23	8	6	12	16	6	6	28	15	8
"ENSG00000204818.4"	13	11	5	9	2	2	9	12	8	6	6
"ENSG00000204822.6"	593	691	526	642	891	515	504	697	633	671	456
"ENSG00000204832.9"	1	2	2	3	7	0	4	2	0	2	0
"ENSG00000204837.3"	22	51	26	26	12	44	12	18	34	10	11
"ENSG00000204839.8"	213	170	979	246	256	2347	135	256	138	187	320
"ENSG00000204842.14"	2510	2359	947	2201	3540	1247	2160	2125	2023	3607	1814
"ENSG00000204843.12"	8833	6856	3628	5093	7071	4092	5932	7433	6193	6423	4860
"ENSG00000204849.7"	12	8	0	0	1	1	1	7	3	1	5
"ENSG00000204850.4"	151	54	65	49	74	24	106	71	72	86	51
"ENSG00000204851.6"	400	137	232	154	267	74	277	246	178	366	153
"ENSG00000204852.15"	1099	954	496	1398	1198	387	1547	1064	1045	1065	1588
"ENSG00000204856.11"	333	410	134	216	404	128	299	310	396	314	197
"ENSG00000204859.12"	1175	1251	659	1029	1269	1067	1007	1028	1312	1039	996
"ENSG00000204860.4"	2	0	37	106	6	30	0	1	1	4	164
"ENSG00000204866.8"	4	3	8	0	1	5	0	3	8	2	2
"ENSG00000204869.8"	10	7	7	4	15	6	3	4	2	4	26
"ENSG00000204872.4"	11	8	3	17	3	3	3	11	6	3	11
"ENSG00000204873.4"	1	0	0	0	0	0	1	2	1	0	0
"ENSG00000204876.4"	0	0	0	2	0	0	0	1	0	0	6
"ENSG00000204880.7"	0	0	1	0	0	0	0	0	0	0	0
"ENSG00000204882.3"	151	226	5	31	52	6	124	68	109	25	51
"ENSG00000204887.4"	0	0	0	0	0	0	0	0	0	0	2
"ENSG00000204889.10"	0	1	2	1	2	2	2	2	1	1	8
"ENSG00000204894.4"	22	0	0	0	13	0	17	0	0	10	22
"ENSG00000204897.6"	2	0	1	0	1	4	1	1	2	0	1
"ENSG00000204899.5"	339	394	167	199	217	283	180	265	289	214	235
"ENSG00000204904.7"	1	4	1	2	2	2	5	1	1	0	2
"ENSG00000204909.7"	1	2	5	1	0	2	1	3	1	0	2
"ENSG00000204913.5"	9	2	1	1	1	0	0	0	0	4	6
"ENSG00000204915.3"	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000204918.3"	2	1	0	0	0	0	0	1	0	0	1
"ENSG00000204919.1"	1	0	0	0	0	0	0	1	2	0	0
"ENSG00000204920.10"	348	227	131	227	93	96	257	206	152	91	293
"ENSG00000204922.4"	379	400	380	346	346	611	344	378	407	277	319
"ENSG00000204923.3"	89	96	110	126	122	188	98	87	67	96	108
"ENSG00000204928.1"	0	0	1	0	0	0	0	0	0	0	0
"ENSG00000204929.12"	0	1	0	5	5	0	1	0	1	4	2
"ENSG00000204930.9"	2	0	1	29	6	1	5	0	2	0	28
"ENSG00000204933.3"	0	3	34	18	3	197	0	1	1	1	5
"ENSG00000204934.10"	153	99	41	164	198	61	84	145	75	194	215
"ENSG00000204936.9"	15	8	298	55	21	1494	1	8	10	23	17
"ENSG00000204941.13"	2	1	0	1	0	0	0	4	0	1	2
"ENSG00000204946.9"	2530	1700	1266	1987	2725	721	1616	1863	1993	2397	2107
"ENSG00000204947.8"	223	126	71	154	75	81	118	147	73	88	137
"ENSG00000204949.8"	4	0	287	3	3	1245	1	1	0	0	3
"ENSG00000204950.3"	754	890	57	193	115	18	491	99	562	116	426
"ENSG00000204952.2"	0	2	0	0	0	0	0	0	1	0	1
"ENSG00000204954.9"	234	297	141	243	233	116	191	237	277	218	203
"ENSG00000204956.5"	10316	6917	3131	5814	7365	2082	11713	9108	7090	6853	4436
"ENSG00000204959.4"	246	163	1183	626	229	1870	159	294	148	223	446
"ENSG00000204960.6"	1	0	0	0	1	0	0	0	0	1	1
"ENSG00000204961.6"	282	340	32	267	112	21	379	223	308	80	394
"ENSG00000204962.5"	278	327	31	265	110	20	363	224	299	82	389
"ENSG00000204963.5"	286	332	35	277	120	22	375	230	306	85	400
"ENSG00000204965.8"	281	332	33	275	117	20	362	230	300	95	392
"ENSG00000204967.10"	286	345	44	307	116	22	377	243	302	81	409
"ENSG00000204969.6"	304	347	32	299	125	22	374	251	315	100	435
"ENSG00000204970.9"	287	331	34	269	110	20	361	228	299	79	395
"ENSG00000204971.3"	0	0	0	1	0	0	0	0	0	0	1
"ENSG00000204977.9"	906	907	888	975	787	882	716	824	703	745	963
"ENSG00000204978.2"	23	17	3	13	5	1	11	31	33	5	9
"ENSG00000204979.7"	0	1	0	0	0	0	0	1	0	0	0
"ENSG00000204982.3"	0	0	0	1	0	0	0	0	0	0	0
