	T1	T2	smtsd	lib_size
SRR1477339	35.659843	-23.395952	Colon - Transverse	168110.67000621144
SRR1338603	31.73292	-19.673904	Colon - Transverse	177957.75271079384
SRR1458574	24.858936	-38.038876	Colon - Transverse	175277.3093479961
SRR1470624	36.7793	-22.709192	Colon - Transverse	169658.42834316392
SRR1433902	22.084145	-36.725685	Colon - Transverse	180562.34675053085
SRR1075729	26.294628	-36.160065	Colon - Transverse	174369.03997544004
SRR810153	20.042875	-33.875828	Colon - Transverse	192230.04986845684
SRR1467943	20.134863	-33.248962	Colon - Transverse	187917.20317276887
SRR1082238	23.775043	-32.5846	Colon - Transverse	179605.9508106936
SRR1367544	36.918564	-20.207058	Colon - Transverse	176078.83664801836
SRR1444978	24.153217	-19.372774	Colon - Transverse	189566.80168608966
SRR1101741	25.278805	-35.24994	Colon - Transverse	177535.62733316017
SRR1349190	25.738607	-39.111427	Colon - Transverse	170585.59785870387
SRR1485060	30.493563	-19.78574	Colon - Transverse	175116.8147152359
SRR1477732	27.307358	-38.209984	Colon - Transverse	168699.99272514705
SRR1090119	27.379007	-33.171177	Colon - Transverse	170150.33737460425
SRR1099451	32.644077	-17.533285	Colon - Transverse	185262.62122305378
SRR1086164	25.64956	-38.0108	Colon - Transverse	173796.8343429089
SRR1085259	27.375624	-33.224136	Colon - Transverse	170866.54027867765
SRR1397292	-12.106762	-36.565567	Colon - Transverse	160803.03360080646
SRR1382461	23.60529	-36.11936	Colon - Transverse	179986.45136112632
SRR1378262	26.732622	-39.214233	Colon - Transverse	169640.61616398726
SRR1447481	36.51775	-21.373484	Colon - Transverse	171788.37469084037
SRR1400799	39.912327	3.6911993	Esophagus - Gastroesophageal Junction	166031.901731854
SRR1309333	51.25854	-8.841839	Esophagus - Gastroesophageal Junction	168152.04276762513
SRR1321829	36.59828	-6.6433244	Esophagus - Gastroesophageal Junction	182461.35003921852
SRR1443525	41.502346	3.0323858	Esophagus - Gastroesophageal Junction	169895.8313608076
SRR1335893	38.443565	2.7220156	Esophagus - Gastroesophageal Junction	172555.67687883085
SRR1099475	44.688072	-6.979976	Esophagus - Gastroesophageal Junction	170803.30762443738
SRR1436840	43.697186	-6.409155	Esophagus - Gastroesophageal Junction	173634.7360365292
SRR1359715	34.558044	-1.3944442	Esophagus - Gastroesophageal Junction	179657.10900962786
SRR1409171	42.68671	-6.793736	Esophagus - Gastroesophageal Junction	176062.51422923742
SRR1465313	44.103226	-15.277477	Esophagus - Gastroesophageal Junction	176573.03128302965
SRR1074839	51.622696	-8.469369	Esophagus - Gastroesophageal Junction	166947.01270699373
SRR1321144	39.634575	0.72540134	Esophagus - Gastroesophageal Junction	175111.2716251426
SRR1401040	35.75838	3.66615	Esophagus - Gastroesophageal Junction	168371.77961827302
SRR1433661	19.263538	35.360844	Esophagus - Gastroesophageal Junction	163106.27909551494
SRR1347870	49.81937	-8.863001	Esophagus - Gastroesophageal Junction	169477.5091664272
SRR1474374	38.318066	2.3279748	Esophagus - Gastroesophageal Junction	171405.95088115422
SRR1436949	47.880314	-11.975896	Esophagus - Gastroesophageal Junction	170133.81380134172
SRR1444830	45.71807	-2.2496705	Esophagus - Gastroesophageal Junction	167631.95647547956
SRR1356184	50.782303	-9.271978	Esophagus - Gastroesophageal Junction	167496.40483689905
SRR1311853	42.277664	-9.414051	Esophagus - Gastroesophageal Junction	176628.8391867765
SRR1489884	-20.908567	38.538887	Esophagus - Gastroesophageal Junction	171110.82109168445
SRR1443568	51.827778	-8.244814	Esophagus - Gastroesophageal Junction	166163.57460519578
SRR1310997	39.22955	-10.512462	Esophagus - Gastroesophageal Junction	178974.5985952743
SRR1390223	47.985	-6.288446	Esophagus - Gastroesophageal Junction	169868.0697877307
SRR1370447	-20.872387	46.100426	Esophagus - Gastroesophageal Junction	175384.46075536284
SRR1102923	52.04608	-4.130552	Esophagus - Gastroesophageal Junction	161792.78399765765
SRR1380482	45.24324	-16.655281	Esophagus - Gastroesophageal Junction	175079.12655220908
SRR1398138	51.762352	-9.3024	Esophagus - Gastroesophageal Junction	165508.00509472244
SRR1079306	45.775204	-17.527256	Esophagus - Gastroesophageal Junction	174155.4179240942
SRR1096595	45.63533	-3.7979097	Esophagus - Gastroesophageal Junction	172449.15169646166
SRR1420026	52.674274	-6.272279	Esophagus - Gastroesophageal Junction	164626.36634993504
SRR1342977	45.71318	-6.7956905	Esophagus - Gastroesophageal Junction	170617.7587753816
SRR1481238	37.52591	-10.1226845	Esophagus - Gastroesophageal Junction	182564.41547715964
SRR1345974	38.68389	5.0254097	Esophagus - Gastroesophageal Junction	166405.3054173168
SRR1096432	34.39521	-9.436637	Esophagus - Gastroesophageal Junction	194806.3663301739
SRR1474975	43.32575	-9.360722	Esophagus - Gastroesophageal Junction	174102.1956014895
SRR1341499	44.678963	-8.281412	Esophagus - Gastroesophageal Junction	172018.00191565152
SRR1387899	43.722023	-1.0771968	Esophagus - Gastroesophageal Junction	174031.49444532435
SRR1441443	39.995693	-10.70745	Esophagus - Gastroesophageal Junction	177614.98381200404
SRR1453480	53.396683	-5.833023	Esophagus - Gastroesophageal Junction	159201.23829269205
SRR1375883	16.540857	23.223242	Esophagus - Gastroesophageal Junction	181277.36837868684
SRR1451942	41.998306	-9.01747	Esophagus - Gastroesophageal Junction	176832.9998843708
SRR1366034	49.55655	-10.870258	Esophagus - Gastroesophageal Junction	170819.34438500844
SRR1394101	49.75688	-1.8178781	Esophagus - Gastroesophageal Junction	172184.53064730793
SRR1100965	52.818245	-2.8864665	Esophagus - Gastroesophageal Junction	160201.95492610094
SRR1087942	51.51214	-3.192556	Esophagus - Gastroesophageal Junction	160360.40981093625
SRR1087127	36.67984	-11.247452	Esophagus - Gastroesophageal Junction	182288.8402560352
SRR1453259	48.65317	-7.3586235	Esophagus - Gastroesophageal Junction	168131.12840171662
SRR1430226	52.224865	-4.548508	Esophagus - Gastroesophageal Junction	163604.20591555597
SRR1453680	37.26908	3.9606128	Esophagus - Gastroesophageal Junction	170178.6460621652
SRR1464936	38.90135	-7.20656	Esophagus - Gastroesophageal Junction	175346.78086069156
SRR1370720	49.599277	-12.812491	Esophagus - Gastroesophageal Junction	167778.68017676607
SRR1308357	37.25302	1.6846871	Esophagus - Gastroesophageal Junction	172533.01552704794
SRR1459785	39.83618	1.8799014	Esophagus - Gastroesophageal Junction	171784.90035525698
SRR1344034	49.581375	-19.561644	Esophagus - Gastroesophageal Junction	165004.4889614518
SRR1324004	42.94774	-0.26272106	Esophagus - Gastroesophageal Junction	172214.6236691164
SRR1464494	51.105713	-10.970363	Esophagus - Gastroesophageal Junction	169540.43700320448
SRR1469950	38.32821	7.0296493	Esophagus - Gastroesophageal Junction	157710.41079136246
SRR1100005	53.248123	-3.5144923	Esophagus - Gastroesophageal Junction	158520.47374875314
SRR1444598	24.872671	24.536924	Esophagus - Gastroesophageal Junction	180654.20079813275
SRR1475842	48.956486	-8.875028	Esophagus - Gastroesophageal Junction	170150.7899924472
SRR1394818	47.00133	-9.3609085	Esophagus - Gastroesophageal Junction	168844.2000412834
SRR1358296	45.316273	-7.2593694	Esophagus - Gastroesophageal Junction	172800.50291801925
SRR1321333	41.12621	4.0083294	Esophagus - Gastroesophageal Junction	166861.46522668173
SRR1316277	43.747784	-1.2154688	Esophagus - Gastroesophageal Junction	173361.96929189216
SRR1354511	42.239304	-10.512958	Esophagus - Gastroesophageal Junction	178578.29399859844
SRR1384163	45.106903	-6.3699083	Esophagus - Gastroesophageal Junction	170252.27013273197
SRR1447499	41.24443	41.42724	Esophagus - Gastroesophageal Junction	215001.3542931624
SRR1487386	36.916756	4.4598694	Esophagus - Gastroesophageal Junction	170634.521907655
SRR1085900	41.22721	-4.674385	Esophagus - Gastroesophageal Junction	177995.21161614393
SRR1443592	42.333263	-7.4408317	Esophagus - Gastroesophageal Junction	172629.52852240263
SRR1429770	-14.096881	46.925907	Esophagus - Gastroesophageal Junction	181510.18769619724
SRR1466951	42.089516	-9.02235	Esophagus - Gastroesophageal Junction	175656.38407502326
SRR1499325	48.027428	-19.232513	Esophagus - Gastroesophageal Junction	165219.50072472566
SRR1431015	49.563393	-8.843908	Esophagus - Gastroesophageal Junction	169409.89663178494
SRR1357805	41.32928	-9.525089	Esophagus - Gastroesophageal Junction	178447.9278571878
SRR1473846	41.76649	-4.968222	Esophagus - Gastroesophageal Junction	174059.93744117155
SRR1486821	36.564445	2.5957944	Esophagus - Gastroesophageal Junction	175869.58313592063
SRR1362802	43.306396	-7.9644737	Esophagus - Gastroesophageal Junction	175066.50508103665
SRR1071131	45.585285	-3.5304666	Esophagus - Gastroesophageal Junction	169971.45130122046
SRR1490097	42.283066	-9.462162	Esophagus - Gastroesophageal Junction	173388.02477691782
SRR1440290	43.709595	-1.2692304	Esophagus - Gastroesophageal Junction	172174.2346497364
SRR1388997	50.32744	-8.628189	Esophagus - Gastroesophageal Junction	168847.96941843384
SRR1366729	35.509003	0.2529272	Esophagus - Gastroesophageal Junction	177852.60524513695
SRR1444222	43.192432	-5.7413507	Esophagus - Gastroesophageal Junction	175044.90304537027
SRR1309314	28.286802	14.360759	Esophagus - Gastroesophageal Junction	171776.8735656223
SRR1378818	44.279285	-18.292213	Esophagus - Gastroesophageal Junction	177398.4207461864
SRR1326317	46.755516	-1.2758335	Esophagus - Gastroesophageal Junction	167815.172888044
SRR1323651	43.325134	-0.9053078	Esophagus - Gastroesophageal Junction	173139.2878544405
SRR1456314	37.296772	1.6000286	Esophagus - Gastroesophageal Junction	171255.91388134402
SRR1416025	43.511852	-4.7971034	Esophagus - Gastroesophageal Junction	170744.9061719171
SRR1325182	42.411034	-9.544598	Esophagus - Gastroesophageal Junction	175865.05780141
SRR1348885	-7.585232	36.41008	Esophagus - Gastroesophageal Junction	174328.72472302802
SRR1376915	50.530487	-6.4843435	Esophagus - Gastroesophageal Junction	167498.38506540877
SRR1403934	37.71056	-9.591025	Esophagus - Gastroesophageal Junction	180550.57300097533
SRR1464473	35.305264	-0.24776664	Esophagus - Gastroesophageal Junction	178479.5981320383
SRR1441934	40.723866	-7.930204	Esophagus - Gastroesophageal Junction	174495.8884613035
SRR1357999	45.948994	-13.116724	Esophagus - Gastroesophageal Junction	174927.7528551514
SRR1068687	43.11391	-14.954743	Esophagus - Gastroesophageal Junction	173133.02833666437
SRR1359738	38.730503	-0.72138566	Esophagus - Gastroesophageal Junction	182412.93209776055
SRR1430794	54.31644	-8.752482	Esophagus - Gastroesophageal Junction	167010.89677454095
SRR1078660	50.631077	-10.191663	Esophagus - Gastroesophageal Junction	171101.69159855184
SRR1454073	51.243336	-8.976676	Esophagus - Gastroesophageal Junction	173842.21264787193
SRR1310777	51.40604	-5.8343406	Esophagus - Gastroesophageal Junction	165376.37541600654
SRR1470969	46.849148	-18.265703	Esophagus - Gastroesophageal Junction	171636.15199131024
SRR1374165	-16.447065	35.746212	Esophagus - Gastroesophageal Junction	178030.76873259142
SRR1452399	41.08261	-4.4738173	Esophagus - Gastroesophageal Junction	173715.30104430614
SRR1100917	47.58355	-1.2778237	Esophagus - Gastroesophageal Junction	165779.33312505952
SRR1415591	35.871754	-3.2997088	Esophagus - Gastroesophageal Junction	183369.3339149697
SRR1420085	35.240223	-8.856863	Esophagus - Gastroesophageal Junction	187801.1579841329
SRR1349608	47.979786	-4.6719837	Esophagus - Gastroesophageal Junction	169636.47893145832
SRR1333038	37.474007	2.3956778	Esophagus - Gastroesophageal Junction	172365.64020259882
SRR1318331	44.125496	-7.838578	Esophagus - Gastroesophageal Junction	174177.38106282003
SRR1441528	33.87747	-8.557827	Esophagus - Gastroesophageal Junction	192408.79990623455
SRR1368551	49.17404	-6.24155	Esophagus - Gastroesophageal Junction	168817.4099111685
SRR1316852	44.23921	-14.987777	Esophagus - Gastroesophageal Junction	164918.76895087736
SRR1101717	47.608433	-3.6467605	Esophagus - Gastroesophageal Junction	167247.28243779694
SRR1359565	39.613144	0.67402685	Esophagus - Gastroesophageal Junction	176340.87654239312
SRR1400121	39.306545	2.18867	Esophagus - Gastroesophageal Junction	170094.339620263
SRR1474661	41.88521	-6.1848125	Esophagus - Gastroesophageal Junction	176127.919686499
SRR1322918	50.122314	-8.576768	Esophagus - Gastroesophageal Junction	171383.12131921598
SRR1466025	41.42226	-12.167653	Esophagus - Gastroesophageal Junction	175568.68572381203
SRR1088934	38.06153	-3.750128	Esophagus - Gastroesophageal Junction	176057.2444049779
SRR1325642	38.973034	-7.99688	Esophagus - Gastroesophageal Junction	178529.04002797432
SRR1103143	44.878098	-6.266116	Esophagus - Gastroesophageal Junction	173422.71694670754
SRR1355554	50.838856	-0.2580512	Esophagus - Gastroesophageal Junction	166020.3114958334
SRR1467726	45.42225	-8.245571	Esophagus - Gastroesophageal Junction	171624.01987722274
SRR1316214	48.437374	-10.032473	Esophagus - Gastroesophageal Junction	168698.32169531798
SRR1085110	53.431767	-4.625667	Esophagus - Gastroesophageal Junction	163921.51647119658
SRR1433884	38.215305	-14.030389	Esophagus - Gastroesophageal Junction	178210.67088669373
SRR1413075	43.25696	-12.795483	Esophagus - Gastroesophageal Junction	171282.31453484303
SRR1309833	24.449203	26.976093	Esophagus - Gastroesophageal Junction	175852.87179140188
SRR1074214	33.143833	-1.2971191	Esophagus - Gastroesophageal Junction	183182.2097062966
SRR1353400	47.2029	-17.668013	Esophagus - Gastroesophageal Junction	168633.27282845366
SRR1365918	45.44419	-4.572957	Esophagus - Gastroesophageal Junction	168919.0842184279
SRR1480917	46.531433	-19.755226	Esophagus - Gastroesophageal Junction	167805.87338402047
SRR1447828	37.92269	4.4531183	Esophagus - Gastroesophageal Junction	168577.04142353433
SRR1091767	44.99347	-10.679406	Esophagus - Gastroesophageal Junction	172635.4989464961
SRR1375394	-9.078728	43.687725	Esophagus - Gastroesophageal Junction	187649.2895708815
SRR1474930	44.9847	-3.439707	Esophagus - Gastroesophageal Junction	171841.7893505335
SRR1475448	37.336266	-0.03525177	Esophagus - Gastroesophageal Junction	175509.29463664064
SRR1469973	43.5243	-9.476117	Esophagus - Gastroesophageal Junction	173950.11195588054
SRR1346885	34.085636	-1.9275519	Esophagus - Gastroesophageal Junction	178440.5758271384
SRR1489328	42.49965	-10.191956	Esophagus - Gastroesophageal Junction	175466.17612135096
SRR1313770	34.118378	-2.1607254	Esophagus - Gastroesophageal Junction	177927.8793717045
SRR1418201	38.002422	5.893297	Esophagus - Gastroesophageal Junction	163814.71898157836
SRR1091008	36.287556	-3.2966437	Esophagus - Gastroesophageal Junction	182961.85114446748
SRR1397348	47.085644	-14.111018	Esophagus - Gastroesophageal Junction	173376.14569781674
SRR1318184	38.237385	1.18961	Esophagus - Gastroesophageal Junction	172326.97227200388
SRR1445701	36.668613	-5.21982	Esophagus - Gastroesophageal Junction	181387.9929945849
SRR1333507	34.99486	-0.39891016	Esophagus - Gastroesophageal Junction	179591.73954112275
SRR1485482	37.585808	1.5541232	Esophagus - Gastroesophageal Junction	174233.31140332975
SRR1375593	43.83372	-4.9559875	Esophagus - Gastroesophageal Junction	172249.49876536406
SRR1469704	51.4695	-5.6801047	Esophagus - Gastroesophageal Junction	163841.90299590648
SRR1453875	42.516727	-10.126204	Esophagus - Gastroesophageal Junction	172937.847154778
SRR1328551	45.044144	-6.191132	Esophagus - Gastroesophageal Junction	169059.97631806682
SRR1092865	47.432312	-3.1554694	Esophagus - Gastroesophageal Junction	168696.15015737936
SRR1469926	34.97957	-0.3747412	Esophagus - Gastroesophageal Junction	180893.51106188673
SRR1078709	50.527794	-9.57061	Esophagus - Gastroesophageal Junction	167077.8248940357
SRR1460049	35.575386	0.4482983	Esophagus - Gastroesophageal Junction	178629.88316890207
SRR1420770	37.88891	-13.049229	Esophagus - Gastroesophageal Junction	181901.81399891683
SRR1367088	44.16977	-9.746604	Esophagus - Gastroesophageal Junction	174949.6170436606
SRR1338687	43.183884	-6.5201864	Esophagus - Gastroesophageal Junction	174395.19828905922
SRR1429348	39.347492	4.052113	Esophagus - Gastroesophageal Junction	165565.66411549045
SRR1099570	38.667793	1.470311	Esophagus - Gastroesophageal Junction	172849.46706624195
SRR1333811	49.94236	-19.342575	Esophagus - Gastroesophageal Junction	165055.07054475145
SRR1421241	47.669334	-16.994757	Esophagus - Gastroesophageal Junction	170668.47833979764
SRR1418183	42.04685	-15.120918	Esophagus - Gastroesophageal Junction	174153.22722099556
SRR1320806	43.31814	-2.3989527	Esophagus - Gastroesophageal Junction	172569.01755508705
SRR1323470	61.22616	7.992289	Esophagus - Gastroesophageal Junction	178532.99949603854
SRR1429621	39.894817	4.3937197	Esophagus - Gastroesophageal Junction	164201.79173323463
SRR1354999	43.808445	-0.7794836	Esophagus - Gastroesophageal Junction	171302.4137295797
SRR1469769	49.304195	-18.604403	Esophagus - Gastroesophageal Junction	169457.1195455646
SRR1465824	52.443333	-6.720849	Esophagus - Gastroesophageal Junction	165417.08769884153
SRR1353052	37.69367	-12.678531	Esophagus - Gastroesophageal Junction	180775.0776076719
SRR1445023	-9.901529	43.93395	Esophagus - Gastroesophageal Junction	191765.26601073612
SRR1088758	-22.2905	44.14996	Esophagus - Mucosa	167311.38079467247
SRR1374396	-9.805588	38.65894	Esophagus - Mucosa	180776.43542752578
SRR1366495	-13.031216	39.833294	Esophagus - Mucosa	179350.2990171132
SRR1081044	-22.766417	33.062065	Esophagus - Mucosa	158353.8549828804
SRR1083848	-24.889427	39.36057	Esophagus - Mucosa	163125.28968449056
SRR1405266	-17.430954	42.515522	Esophagus - Mucosa	174801.5481209986
SRR1402437	-22.547956	34.588844	Esophagus - Mucosa	164851.71778511474
SRR1102320	-26.144209	38.903164	Esophagus - Mucosa	163684.20540767373
SRR1321942	-16.283257	43.003582	Esophagus - Mucosa	177781.73637100344
SRR1418412	-24.553816	39.45718	Esophagus - Mucosa	163629.61898459864
SRR1104987	-22.597485	40.40553	Esophagus - Mucosa	168353.26384144457
SRR1362135	-12.533737	40.96488	Esophagus - Mucosa	181511.92112132622
SRR1329312	-26.2355	41.441322	Esophagus - Mucosa	161030.65959359397
SRR1387449	-25.9828	39.77389	Esophagus - Mucosa	164591.15449757915
SRR1486370	-9.8042965	47.199684	Esophagus - Mucosa	185486.7621853259
SRR1397390	-22.107193	33.6404	Esophagus - Mucosa	163065.44814100594
SRR1091328	-19.883013	35.00786	Esophagus - Mucosa	165207.60284590314
SRR1499019	-16.546259	36.2126	Esophagus - Mucosa	176247.9735049305
SRR1069328	-15.274818	38.515198	Esophagus - Mucosa	174480.55380038507
SRR1326059	-17.406675	44.60302	Esophagus - Mucosa	177671.0631501322
SRR1074450	-19.834408	42.305157	Esophagus - Mucosa	171392.2894239232
SRR1366124	-13.94447	36.710323	Esophagus - Mucosa	177157.81421084405
SRR1396922	-12.089801	41.411797	Esophagus - Mucosa	185838.92800562896
SRR1403199	-16.936357	38.278732	Esophagus - Mucosa	172390.9184701215
