	PC1	PC2	smtsd	lib_size
SRR1099499	1.3757261853520015	115.59776881438728	Brain - Frontal Cortex (BA9)	176667.3965470662
SRR1368772	-10.474227113113658	123.7832335632681	Brain - Frontal Cortex (BA9)	176764.52881037164
SRR1084649	-9.710737580344901	102.33532175892732	Brain - Frontal Cortex (BA9)	179477.49584092567
SRR1487685	25.44430539294967	91.12118288525382	Brain - Frontal Cortex (BA9)	173146.56540321093
SRR818033	-107.24780254176498	109.10752349195243	Brain - Frontal Cortex (BA9)	195683.22278779262
SRR1333741	-3.0199225807116856	131.67593434701885	Brain - Frontal Cortex (BA9)	176245.49844774598
SRR1416477	23.674535082492167	128.02340056311795	Brain - Frontal Cortex (BA9)	171434.8877869111
SRR1084842	-72.96818165271259	123.28675799929835	Brain - Frontal Cortex (BA9)	188734.81626000945
SRR1331579	-46.472003101270175	72.03726120411088	Brain - Frontal Cortex (BA9)	184165.6822962406
SRR1418837	28.373596903812977	123.45940763865633	Brain - Frontal Cortex (BA9)	171592.44985242077
SRR1468955	6.898316204047663	130.47077375858774	Brain - Frontal Cortex (BA9)	174629.09759533458
SRR1356619	-16.026610715558665	122.34470005734374	Brain - Frontal Cortex (BA9)	178597.68172516636
SRR1498550	8.130616787587986	70.24227834576887	Brain - Frontal Cortex (BA9)	173666.26327186002
SRR1329090	40.96081379260417	122.71221458515585	Brain - Hippocampus	169262.42681306176
SRR661255	-65.06354998026393	79.12273729390532	Brain - Hippocampus	189233.75010753504
SRR1443979	140.09669927685053	114.05700780871358	Brain - Hippocampus	153163.84734809858
SRR1366579	66.41805180302998	124.29607295850971	Brain - Hippocampus	164476.98242134735
SRR1348424	-18.06346474535816	80.5239448435638	Brain - Hippocampus	175184.97501755418
SRR1362643	49.76283266139226	92.37746733128442	Brain - Hippocampus	168726.8986043571
SRR1349013	-62.3711138789236	118.22115104767236	Brain - Hippocampus	188676.51966444508
SRR1387032	156.73154992347537	116.12196662025693	Brain - Hippocampus	151425.82009656442
SRR1498616	7.441988324372279	103.8486072210896	Brain - Hippocampus	175861.64095941687
SRR598768	7.988202060295758	120.18788710641171	Brain - Hippocampus	175168.89010172721
SRR1358501	11.401873522326483	119.08479577138965	Brain - Hippocampus	174390.15255407567
SRR1430972	75.2207338429753	121.70289016927303	Brain - Hippocampus	164983.15962000028
SRR659673	-69.88848634799385	98.97958560996851	Brain - Hippocampus	186505.30999884714
SRR1473590	165.6077756527268	116.49257735472737	Brain - Hippocampus	148313.9808200344
SRR1489971	47.57881601020271	89.57393103594549	Brain - Hippocampus	170231.71515706697
SRR1328035	190.40951064649624	101.25310088562755	Brain - Hippocampus	143991.52828312706
SRR613474	217.62703166959417	124.00756052693805	Brain - Hippocampus	142363.46415534135
SRR1414424	106.14780071598109	109.91722842368239	Brain - Hippocampus	159285.04316092376
SRR1335047	143.25295496581595	89.90362729767504	Brain - Hippocampus	150917.88236999116
SRR1319539	58.09976862710558	97.76120290899887	Brain - Hippocampus	168401.54257610114
SRR607935	39.95109559635195	93.40218151966684	Brain - Hippocampus	171328.87217556045
SRR1472323	-0.6925959323447054	115.07272001661471	Brain - Hippocampus	178125.12140394645
SRR1440082	88.74236867606791	95.24611936607792	Brain - Hippocampus	162291.5556330598
SRR656564	41.78600092980012	107.3436526714136	Brain - Hippocampus	172893.4087280734
SRR1323536	40.21879586829094	96.69311437452423	Brain - Hippocampus	171006.48133099478
SRR1388305	36.009643390713876	126.20311462604813	Brain - Hippocampus	169384.74015142914
SRR1355373	-3.5504774869091884	85.58656050041033	Brain - Hippocampus	174818.67447663864
SRR1093773	29.638041994996016	77.25450936746726	Brain - Hippocampus	170948.79851350698
SRR600724	91.91105755951646	82.98168209299202	Brain - Hippocampus	164635.93568450343
SRR660103	4.5546131936091205	83.51265848910128	Brain - Hippocampus	173601.63306330724
SRR1362464	91.01542229747022	109.49975768210885	Brain - Hippocampus	161338.31781036433
SRR819370	-53.798701952974916	104.8922158620843	Brain - Hippocampus	185813.84066026623
SRR1339387	20.95215532640582	114.30927245216523	Brain - Hippocampus	172504.57105988945
SRR1389218	91.60990087789484	87.04365679802622	Brain - Hippocampus	158474.70687434898
SRR1334440	146.87744975888953	117.33963303926673	Brain - Hippocampus	151818.84589664437
SRR1408113	130.68872081463599	119.51739116161184	Brain - Hippocampus	152619.7225008125
SRR1442195	96.77121854361229	123.00651126100051	Brain - Hippocampus	159606.03070044584
SRR1476676	-31.12335908917367	123.46901760249894	Brain - Hippocampus	181383.01716656802
SRR1325964	90.96613408025337	102.15875162234087	Brain - Hippocampus	161043.07987247087
SRR1088389	11.988533274211573	109.89782496408692	Brain - Hippocampus	175107.10365351566
SRR1479681	-8.309610378660322	94.95665040164184	Brain - Hippocampus	180039.0420671699
SRR1377927	21.86218319504996	129.45377026937854	Brain - Hippocampus	172785.83850182727
SRR659472	217.44994290252325	103.7883246458757	Brain - Hippocampus	141096.03276640654
SRR1319158	20.686050006378984	119.08914874734448	Brain - Hippocampus	173193.05100976367
SRR1467212	-19.895474610981775	96.90432219699767	Brain - Hippocampus	179532.1013456118
SRR1370797	-9.082448269429856	104.24938188025149	Brain - Hippocampus	178326.2986916909
SRR1458134	-17.986286390238927	121.58983496237336	Brain - Hippocampus	179844.4088798415
SRR661779	2.5583294242267	118.2783106807291	Brain - Hippocampus	176421.19482079305
SRR1323196	21.478990774077793	86.45646624644557	Brain - Hippocampus	174444.69815306575
SRR1096851	-18.859528719922555	110.92712907632527	Brain - Hippocampus	181812.4367448591
SRR1340463	-22.080607197913107	107.60993112215886	Brain - Hippocampus	179823.20546261425
SRR821690	-61.56092988032411	77.31653335640014	Brain - Hippocampus	188157.14360557948
SRR1348339	-9.536697292878218	113.27452176645022	Brain - Hippocampus	178627.01341205172
SRR817856	-65.29478034626314	92.30362929304222	Brain - Hippocampus	189475.7105920579
SRR1432067	-15.899766697803544	109.98406153237649	Brain - Hippocampus	179835.12879122014
SRR660969	-59.99720514084386	110.26926741686825	Brain - Hippocampus	187029.85415982953
SRR1475969	-40.92096124369695	114.11920939141216	Brain - Hippocampus	183920.74163159338
SRR1318067	-8.412075960191963	99.39534304231627	Brain - Hippocampus	177338.26218440008
SRR1097978	148.68320990234454	119.84358474167644	Brain - Hippocampus	151797.09372392003
SRR660733	43.55216207698819	107.89768762876336	Brain - Hippocampus	169386.3892943152
SRR817715	-82.79333853271278	106.726532036434	Brain - Hippocampus	192268.07640317528
SRR1440356	43.755627347234935	77.98529926944391	Brain - Hippocampus	168964.78308981954
SRR603658	116.79849013350287	94.04174133032083	Brain - Hippocampus	159321.89087533264
SRR817758	31.513157208714333	101.84276189448903	Brain - Hippocampus	171937.70181047107
SRR1378155	-27.172323569713683	109.68897674275256	Brain - Hippocampus	182928.88304469897
SRR608456	-18.051666418888438	116.9416758602832	Brain - Hippocampus	179563.1169289282
SRR1472770	21.93626937061654	86.18934053976707	Brain - Hippocampus	173222.60443964112
SRR1337431	168.3556062013764	119.36543502150882	Brain - Hippocampus	147960.73538150947
SRR1358826	-5.793348564054872	98.698421858343	Brain - Hippocampus	178966.04664287402
SRR1341898	50.310599514181675	85.41941000740653	Brain - Hippocampus	167216.09177578817
SRR810571	-62.87501897846386	24.039868593410844	Brain - Hippocampus	190098.6022313559
SRR818086	-81.55470620737199	102.13759453276168	Brain - Hippocampus	191569.10396180445
SRR817751	-96.5486021020911	109.43197632904193	Brain - Hippocampus	194624.6075222267
SRR1375308	-1.9014687302030353	125.6040759001993	Brain - Hippocampus	176080.99114462733
SRR1404601	-90.59660537947674	81.80314056756072	Brain - Hippocampus	190400.91429932977
SRR1446762	12.629318519162704	104.7610994322983	Brain - Hippocampus	175652.93815825038
SRR1322768	108.50897149106889	95.89309021440829	Brain - Hippocampus	158304.54161449277
SRR1398411	31.398929114828587	125.19123574726008	Brain - Hippocampus	169673.30450004013
SRR1476407	43.24571237215075	99.82531324853144	Brain - Hippocampus	167913.9970184561
SRR1338584	11.779076411594732	76.30198772103056	Brain - Hippocampus	173885.50409514713
SRR1390516	13.727727839254728	89.58324055372162	Brain - Hippocampus	171888.7658944595
SRR1475803	202.74306328325656	118.81996426489526	Brain - Hippocampus	142485.54110680448
SRR1357021	44.09317469130021	131.36619197856845	Brain - Hippocampus	169129.31302586914
SRR662007	148.99102063660808	115.28675881341772	Brain - Hippocampus	153768.88741613648
SRR1476186	94.16583783141364	109.86106957889925	Brain - Hippocampus	161873.342509555
SRR1312743	12.183377979432697	98.32635496977296	Brain - Hippocampus	174322.31224440812
SRR1480307	68.71497442243756	102.68966563689825	Brain - Hippocampus	164483.845875657
SRR613735	73.92393168301544	103.4217546444983	Brain - Hippocampus	166228.85960363797
SRR1485167	179.56239308071392	114.67576984680124	Brain - Hippocampus	146210.45315299745
SRR602169	-44.34758255044529	117.6221525962105	Brain - Hippocampus	183865.92849320057
SRR1490524	54.94742817658863	114.60208846082166	Brain - Hippocampus	166911.17261007364
SRR1488367	35.35964710643221	113.6891682537721	Brain - Hippocampus	170451.60596293124
SRR614814	15.567085991732288	114.28279553701604	Brain - Hippocampus	175709.75503874378
SRR1368964	59.520735478630456	85.65548744517747	Brain - Hippocampus	166788.40024115468
SRR1362888	-32.27184974314281	118.1744896444438	Brain - Hippocampus	182325.43680687173
SRR658977	43.98085493490304	116.6080467778127	Brain - Hippocampus	170081.78607688122
SRR1475386	67.41709784802828	120.33374880165918	Brain - Hippocampus	165403.1418740425
SRR819134	-18.064783637269965	116.03068353467485	Brain - Hippocampus	181070.6540828419
SRR1380680	88.41395034562758	124.60363746060014	Brain - Hippocampus	161202.8997159191
SRR1473979	3.8881781900505135	108.24333744072995	Brain - Hippocampus	175703.57825582975
SRR1487295	91.88967461663175	107.27009803605621	Brain - Hippocampus	162531.66937147971
SRR1383612	57.48340218106982	112.91465735807695	Brain - Hippocampus	165931.95068034824
SRR1354689	7.459777736730381	126.68095137255412	Brain - Hippocampus	171983.53638085484
SRR1394343	73.00871032858073	93.41382101585279	Brain - Hypothalamus	166989.34051171746
SRR1432823	-88.33703141437418	99.80159176661687	Brain - Hypothalamus	191894.97910678052
SRR1328599	-72.89017330966779	99.61996559408881	Brain - Hypothalamus	191054.43924778077
SRR1490613	10.3186624231365	107.06148495745296	Brain - Hypothalamus	174963.99688363934
SRR1354013	-64.04981567912638	109.74013391025119	Brain - Hypothalamus	186842.469721802
SRR1072504	-81.04604502470103	110.76359783286628	Brain - Hypothalamus	190776.4778963952
SRR614443	28.086546723942334	85.5070634282131	Brain - Hypothalamus	170824.93515336892
SRR1435901	-11.68261099122473	95.29542423622956	Brain - Hypothalamus	180850.731498526
SRR1382532	2.055529421703676	80.42808143057057	Brain - Hypothalamus	177348.03486162686
SRR1446892	2.735470753848296	111.80486497657118	Brain - Hypothalamus	177000.54966146045
SRR602193	-16.87885265854213	88.72869290742298	Brain - Hypothalamus	180704.1479204828
SRR1334717	-43.734201781863426	117.36613461577777	Brain - Hypothalamus	184700.49427472422
SRR1488349	23.808426189564795	88.92196836943893	Brain - Hypothalamus	171933.68267466134
SRR1316535	-38.42745788046788	112.00105730350776	Brain - Hypothalamus	183683.4308607879
SRR1349829	23.64782785535032	115.57814195965919	Brain - Hypothalamus	172639.1741161948
SRR1421198	33.38280522853438	108.93760061382288	Brain - Hypothalamus	172588.6289988418
SRR1316921	-49.44859341699881	113.19505187068805	Brain - Hypothalamus	185687.60320540093
SRR1468141	39.3149067089113	92.34679749384227	Brain - Hypothalamus	172171.33792695653
SRR1433600	-83.4220171518919	87.69880266093875	Brain - Hypothalamus	190382.34634500914
SRR1417111	56.70366904084649	122.65597210032045	Brain - Hypothalamus	167291.79460836746
SRR1464327	-7.422040348055837	119.71979572980536	Brain - Hypothalamus	176806.67462629563
SRR1433750	84.53301305301447	116.60547164674672	Brain - Hypothalamus	160359.7906127203
SRR818270	-46.834799839018146	60.13365140645539	Brain - Hypothalamus	183009.23262817474
SRR601169	-133.0581479947821	79.96929642166332	Brain - Hypothalamus	203510.1859441454
SRR604318	-112.02081025196549	89.59641719218543	Brain - Hypothalamus	195939.662564609
SRR1389059	59.06837780367873	89.77024806653053	Brain - Hypothalamus	166598.13134806015
SRR608230	-42.21440847965327	85.86275915198225	Brain - Hypothalamus	187886.92999512877
SRR1317596	-66.0965411638674	106.60339109902172	Brain - Hypothalamus	188267.13705949887
SRR1429162	56.92348099972262	104.50633945281822	Brain - Hypothalamus	166701.82553855522
SRR1416410	74.20511142209888	106.17024818816627	Brain - Hypothalamus	163510.09522938734
SRR1488562	17.35344995846893	108.91711692328748	Brain - Hypothalamus	173789.826052574
SRR1333587	17.056951949936412	106.9597460815108	Brain - Hypothalamus	175175.0427087753
SRR1083100	-38.26428312558656	107.82872328807103	Brain - Hypothalamus	185006.1795643576
SRR660007	173.42099408530888	104.02455765869756	Brain - Hypothalamus	147012.01961696168
SRR1443713	-338.82787652545926	85.39460449324848	Brain - Hypothalamus	238590.13986933394
SRR661995	-56.42607229021941	98.11893113798939	Brain - Hypothalamus	186946.64686750207
SRR1359649	21.41803379123869	105.96470204216345	Brain - Hypothalamus	172323.7282534907
SRR1315949	-48.84354443179453	108.96063168096525	Brain - Hypothalamus	185106.7565894365
SRR659013	21.008983006879227	102.09486891593203	Brain - Hypothalamus	175130.37744020487
SRR1346670	44.40999259954246	99.50988761771696	Brain - Hypothalamus	170537.86805725074
SRR1320873	-43.08538091089874	117.0355341633895	Brain - Hypothalamus	184022.03531229508
SRR1468574	76.1127090053239	98.88841596650697	Brain - Hypothalamus	165066.94841261802
SRR1332317	128.3328231707827	99.79505654984527	Brain - Hypothalamus	155634.49375083798
SRR1394755	33.34669360081404	111.94714788398005	Brain - Hypothalamus	171668.76332375308
SRR1446092	-54.5419999320359	109.02406548025532	Brain - Hypothalamus	186169.8166990068
SRR818348	-85.39734196839665	88.13759680326675	Brain - Hypothalamus	193339.5128006038
SRR1317494	103.76382791368516	106.9460774967551	Brain - Hypothalamus	160666.8258014114
SRR820256	-62.30120450132705	78.07069927214903	Brain - Hypothalamus	188236.3837929575
SRR1471773	53.77475390443416	117.61696255676306	Brain - Hypothalamus	166474.3733837987
SRR1431183	18.20924623836273	117.81902585449207	Brain - Hypothalamus	171727.89765959274
SRR1319970	-25.932233891708762	110.0210045331684	Brain - Hypothalamus	181090.71767088195
SRR1071880	-65.11943405681755	83.93433067495484	Brain - Hypothalamus	189261.55901734286
SRR1486496	199.69236947804418	112.89618083334432	Brain - Hypothalamus	143110.63228298456
SRR1336069	33.67015500452092	111.80655499373324	Brain - Hypothalamus	172394.6645281633
SRR1347688	10.464358372584805	82.01652200535524	Brain - Hypothalamus	176170.0268744906
SRR613114	205.3672331357017	96.7346745358013	Brain - Hypothalamus	142096.442355414
SRR665502	-39.03945037596474	105.77694042464326	Brain - Hypothalamus	183692.59077329305
SRR1455677	55.62476229717038	70.24313222489482	Brain - Hypothalamus	164112.73774870497
SRR1072797	-26.84786904479579	108.81482549963901	Brain - Hypothalamus	180647.77493163734
SRR1313426	84.250709634368	115.09250473190279	Brain - Hypothalamus	162913.9488846038
SRR655218	-130.99393427153277	105.53908132604501	Brain - Hypothalamus	198356.32575792394
SRR1325332	22.022399275769054	110.88650275370611	Brain - Hypothalamus	174023.82243543805
SRR1431345	-39.6829280294175	88.4144925705685	Brain - Hypothalamus	184160.04496659528
SRR1435536	-11.244325038435095	111.95992342137917	Brain - Hypothalamus	178029.47817514394
SRR1080835	-9.93228309078937	100.24204462183745	Brain - Hypothalamus	179227.22344758513
SRR1330656	88.96058820071794	107.58197893496128	Brain - Hypothalamus	161098.93649953278
SRR1092706	-4.038006127827036	71.9618632439997	Brain - Hypothalamus	175474.53768124667
SRR614083	11.999200645349404	100.3598602609479	Brain - Hypothalamus	175337.22205591074
SRR1413454	-94.02254549381983	97.93919325167518	Brain - Hypothalamus	195446.1128665986
SRR1429725	23.042670865882815	104.67930236539831	Brain - Hypothalamus	174584.57621702505
SRR820379	0.490720268775775	84.58027324202985	Brain - Hypothalamus	177792.44396547816
SRR1468974	147.25134738449736	122.92839244354	Brain - Hypothalamus	151827.39063178588
SRR1319837	3.724731735364448	115.39692664352685	Brain - Hypothalamus	176112.7776316195
SRR1394566	-6.424813439062042	112.56501317223581	Brain - Hypothalamus	178667.6597721501
SRR1316963	-31.691596958778558	105.97497838665309	Brain - Hypothalamus	181242.3060046439
SRR661445	-89.1255546427126	103.36334025646893	Brain - Hypothalamus	191778.97858722517
SRR661179	17.52303538373536	115.46300937611925	Brain - Hypothalamus	173904.99707471536
SRR1320916	24.851043820243177	103.93654866957486	Brain - Hypothalamus	172102.28074338185
SRR1329334	-17.765219901819886	120.03668326520467	Brain - Hypothalamus	179708.76994369688
