run	sample	read_count_as_reported_by_sra	reads_downloaded	proportion_of_reads_reported_by_sra_downloaded	mapped_read_count	auc	avg_read_length	sampid	smrin	smts	smtsd	smntrart	smmaprt	smexncrt	smgnsdtc	smmncpb	smestlbs	smmppd	smnterrt	smrrnanm	smrdttl	smvqcfl	smtrscpt	smexpeff	smrrnart
SRR1072321	SRS524351	60366920	60366920	1	59200994	4462469228	152	K-562-SM-4DM4W	9.5	Bone Marrow	Cells - Leukemia cell line (CML)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR1349409	SRS629384	59613910	59613910	1	58694615	4411999520	152	GTEX-WZTO-0626-SM-4PQYY	7.4	Liver	Liver	0.9760973	0.93270534	0.86832684	22037	29.32385	23302066	53205633	0.023849806	1681612	57044416	2569494	128358	0.80989313	0.029478993
SRR1101513	SRS526632	59186666	59186666	1	57733702	4357695562	152	GTEX-WFON-0826-SM-4LVMI	8.7	Esophagus	Esophagus - Mucosa	0.98024815	0.9457877	0.8922113	23591	41.57193	48133581	52153936	0.01953653	413961	55143382	4043284	140540	0.8438425	0.007506993
SRR1499303	SRS650115	59104382	59104382	1	58010204	4383342684	152	GTEX-ZF3C-1026-SM-5S2OC	7.1	Adipose Tissue	Adipose - Visceral (Omentum)	0.9822844	0.9476395	0.8623928	23646	40.673355	61423509	52407747	0.017444214	353555	55303466	3800916	140816	0.8172375	0.006392999
SRR1094580	SRS525972	57836060	57836060	1	56685370	4270449182	152	K-562-SM-4AT3W	9.5	Bone Marrow	Cells - Leukemia cell line (CML)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR1458931	SRS646020	57120576	57120576	1	56542450	4250583720	152	GTEX-WOFM-0526-SM-4OOS2	7.4	Esophagus	Esophagus - Muscularis	0.98079723	0.941491	0.8838767	23025	39.197426	47453479	51745588	0.01901424	511140	54961322	2159254	138431	0.83216196	0.009299995
SRR1381673	SRS634868	56762078	56762078	1	55943527	4220897208	152	GTEX-1477Z-0011-R10b-SM-5S2RF	6.6	Brain	Brain - Frontal Cortex (BA9)	0.9474605	0.94056004	0.8861088	22966	24.967945	17756319	50473226	0.05235909	7438543	53662948	3099130	135959	0.8334385	0.138616
SRR1076964	SRS524556	55373866	55373866	1	54596853	4113950426	152	GTEX-XQ8I-1626-SM-4BOOI	7.5	Esophagus	Esophagus - Muscularis	0.9678703	0.94043154	0.8385407	23659	39.38827	54673836	49159778	0.03194789	926968	52273636	3100230	138941	0.7885901	0.017732993
SRR1364780	SRS631162	55144228	55144228	1	54402547	4104259218	152	GTEX-14E6D-0926-SM-5S2QV	5.7	Heart	Heart - Left Ventricle	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR1452379	SRS645718	55122408	55122408	1	54411761	4106191668	152	GTEX-14BIM-0011-R3b-SM-5S2RL	7.1	Brain	Brain - Anterior cingulate cortex (BA24)	0.94720435	0.946184	0.86387867	24311	35.30932	44682227	49361776	0.052471936	4112820	52169320	2953088	140821	0.8173882	0.07883599
SRR627419	SRS377761	53529508	53529508	1	42225612	3980465236	202	GTEX-N7MS-0007-SM-26GME	8.2	Blood	Whole Blood	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR659756	SRS389597	52124036	52124036	1	24667523	1506829518	152	GTEX-WFG8-2126-SM-3GIKQ	7	Skin	Skin - Not Sun Exposed (Suprapubic)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR612431	SRS374689	51166570	51166570	1	31089634	2070384537	152	GTEX-Q2AI-1726-SM-2S1PZ	8.5	Blood Vessel	Artery - Tibial	0.98246163	0.4363289	0.9028031	20571	17.225744	38528694	19772327	0.017160093	108212	45315192	5851378	129300	0.3939191	0.0023879851
SRR615273	SRS374811	50337496	50337496	1	34149524	2383755469	152	GTEX-Q2AG-0426-SM-2S1PU	8.1	Muscle	Muscle - Skeletal	0.96359867	0.50865024	0.8884057	19480	16.30485	17869326	23202774	0.03621011	865296	45616364	4721132	120732	0.45188776	0.018968983
SRR607705	SRS333415	268102464	256087099	0.955183683056	84521032	5269882045	145	GTEX-OXRP-0326-SM-2I5ET	5.9	Thyroid	Thyroid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR598300	SRS333564	251008966	251008966	1	81524807	5430418323	152	GTEX-PX3G-0006-SM-2I3E4	9.8	Blood	Whole Blood	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR601787	SRS333382	216807490	216807490	1	111339853	7462372704	152	GTEX-NL3H-0011-R2a-SM-2I3GG	6.3	Brain	Brain - Substantia nigra	0.96340543	0.36921516	0.89472574	24417	28.110964	16200948	62779243	0.036433905	11937768	170034300	46773190	142068	0.33034632	0.070208
SRR2170408	SRS1037975	195619300	195617176	0.999989142176	192244702	43232801214	500	GTEX-XLM4-0011-R11A-SM-5S2SY	7.7	Brain	Brain - Cerebellar Hemisphere	0.960765	0.7619392	0.8601056	25743	200.106	48409218	139233344	0.037733912	4057641	182735508	12883792	148060	0.6553482	0.022204995
SRR2157460	SRS1030200	195048080	195046382	0.999991294454	191882743	41958695106	500	GTEX-XLM4-0011-R10A-SM-5S2TN	8	Brain	Brain - Frontal Cortex (BA9)	0.9506543	0.78145874	0.84506893	25868	221.15906	63754004	141711202	0.047667723	5476706	181341886	13706194	147607	0.6603865	0.030200997
SRR601695	SRS333587	192481044	192481044	1	115180376	8089867869	152	GTEX-NPJ8-1626-SM-2HMIY	9.8	Muscle	Muscle - Skeletal	0.98092586	0.46326864	0.90658677	22360	54.40393	48076161	68018894	0.018867448	1262538	146823874	45657170	132691	0.41999322	0.008598996
SRR2166748	SRS1036280	186784090	186771184	0.999930904179	183601271	41786676276	500	GTEX-S32W-0826-SM-5S2SI	7.3	Pancreas	Pancreas	0.9665276	0.7168538	0.80651385	24232	109.15237	21527273	124466488	0.032917947	1855224	173628840	13155250	141743	0.5781525	0.010685
SRR598364	SRS333004	182469728	163908673	0.898278716128	151602228	11384257203	136	GTEX-QLQ7-0726-SM-2I5G2	7.5	Thyroid	Thyroid	0.9722331	0.8454641	0.82649136	27563	80.420845	101052475	115337456	0.027369123	1229818	136419108	27489565	150999	0.69876873	0.009014999
SRR1410404	SRS638540	178851978	178851978	1	172622893	13012150917	152	GTEX-ZPIC-2226-SM-57WDX	7.2	Colon	Colon - Transverse	0.9802427	0.9235643	0.89876205	26533	92.7587	59477333	144837195	0.019120993	5359936	156824160	22027818	148132	0.83006454	0.034178
SRR607337	SRS333336	172977120	155325039	0.897951353335	143707233	10804868277	136	GTEX-OXRN-0011-R10A-SM-2I5GC	7.4	Brain	Brain - Frontal Cortex (BA9)	0.9330145	0.8159297	0.84008574	26698	52.67782	41851112	105535193	0.06668494	14750977	129343479	25981560	148497	0.6854509	0.114045
SRR603036	SRS333210	167339338	150376595	0.898632663409	137977087	10332118560	136	GTEX-QDVJ-0226-SM-2I5FV	6.2	Thyroid	Thyroid	0.9601233	0.82401085	0.7724292	26663	62.525986	71210359	103028458	0.03969918	2907889	125032885	25343710	146542	0.63649005	0.023256993
SRR662617	SRS389906	166734174	166734174	1	146985853	10784849973	152	GTEX-TMMY-0526-SM-33HBC	7.2	Nerve	Nerve - Tibial	0.9709032	0.79815465	0.8111265	26492	41.11745	25835140	121762263	0.028896777	746755	152554718	14179456	147213	0.6474044	0.0048949975
SRR1471050	SRS648428	164327360	164327360	1	161337805	12174599188	152	GTEX-YEC4-0526-SM-4W21U	7.3	Lung	Lung	0.96966594	0.92194575	0.8877613	27047	109.298775	85811572	146591203	0.030169021	2798116	159001976	5325384	148366	0.81846774	0.017597994
SRR1413008	SRS639145	163859564	163859564	1	161666027	12158061164	152	GTEX-WYVS-1926-SM-4PQZ2	8.2	Liver	Liver	0.97873926	0.93932426	0.87928236	26335	101.02634	64285475	147480907	0.020825319	2054128	157007460	6852104	147785	0.82593125	0.013082997
SRR820907	SRS408877	157293634	157293634	1	152599598	11530692068	152	GTEX-WHSB-1826-SM-3TW8M	8.1	Muscle	Muscle - Skeletal	0.98157394	0.949098	0.93327576	23170	103.84599	52418034	131251719	0.01824728	1800272	138291000	19002634	136354	0.88577014	0.013017997
SRR654778	SRS389002	157156582	157156582	1	132555346	9905485671	152	GTEX-U3ZH-1626-SM-3DB74	7	Nerve	Nerve - Tibial	0.9655988	0.82103854	0.8121952	27061	70.10075	82109943	110446615	0.03419018	1065403	134520628	22635954	149008	0.66684353	0.007919998
SRR664819	SRS390012	156827348	156827348	1	137096495	10066521542	152	GTEX-QMR6-0011-R11A-SM-32PKK	8.1	Brain	Brain - Cerebellar Hemisphere	0.950907	0.79912615	0.8026189	26213	52.027206	40371912	112919180	0.048781518	2184125	141303336	15524012	145449	0.6413938	0.015456996
SRR602217	SRS333628	151980458	136687592	0.899376102683	112748997	8323492757	136	GTEX-QESD-0006-SM-2I5G6	8	Blood	Whole Blood	0.9639025	0.7528095	0.89284164	21497	58.659805	20420932	83454355	0.03600336	2578538	110857190	25830402	125481	0.6721397	0.023259997
SRR608598	SRS333124	147314062	132378166	0.898611878613	112828875	8383916398	136	GTEX-OHPN-0011-R2A-SM-2I5FB	6	Brain	Brain - Substantia nigra	0.9353542	0.7245699	0.8499495	25233	32.79971	20245938	80075859	0.06448961	13965340	110515017	21863149	144355	0.6158478	0.12636599
SRR1407179	SRS638245	144101652	144101652	1	142393994	10759217667	152	GTEX-132NY-0926-SM-5P9G3	7.4	Liver	Liver	0.98087204	0.94299173	0.887346	24377	97.73152	50131117	131837866	0.018442273	1281760	139808086	4293566	138249	0.83676	0.009167996
SRR1079404	SRS524662	142844104	142844104	1	140493499	10583831643	152	GTEX-R55G-0426-SM-48FDH	8.8	Blood Vessel	Artery - Coronary	0.98134166	0.9460924	0.90537333	25065	102.004906	105394503	125511415	0.01833313	903567	132662954	10181150	144623	0.85656685	0.006810997
SRR812773	SRS408385	142680422	142680422	1	136565215	10304189365	152	GTEX-WYVS-2326-SM-3NMAI	8.6	Muscle	Muscle - Skeletal	0.9818875	0.9266224	0.923865	22798	66.80068	33736092	110627014	0.017969914	2748536	119387372	23293050	134651	0.85607404	0.023021998
SRR603004	SRS333252	141916234	127500480	0.898420683852	117733292	8833293442	136	GTEX-P78B-0926-SM-2I5FA	6.9	Lung	Lung	0.97286546	0.8321739	0.83713716	26951	58.34227	69903704	88475077	0.026946954	1635171	106318021	21182459	149746	0.69664365	0.015379998
SRR818873	SRS408747	141689924	141689924	1	135035873	10193186442	152	GTEX-UPK5-2326-SM-3P5Z8	7.2	Breast	Breast - Mammary Tissue	0.9730565	0.9138785	0.827758	27855	81.34886	95794619	114639598	0.026704803	690187	125442938	16246986	152395	0.75647026	0.0055019995
SRR1316940	SRS625320	141664040	141664040	1	139527752	10532842556	152	GTEX-12WSA-0011-R10b-SM-5P9ET	7.2	Brain	Brain - Frontal Cortex (BA9)	0.96405756	0.9344237	0.9072969	25978	72.470665	43024272	128194915	0.0357391	13884595	137191424	4472616	147208	0.8477997	0.101206
SRR813868	SRS408421	140521762	140521762	1	134855421	10167306662	152	GTEX-WRHU-0326-SM-3MJFY	6.7	Breast	Breast - Mammary Tissue	0.9756405	0.9197557	0.8089007	27903	62.307835	55705788	112591313	0.024073217	907212	122414368	18107394	152695	0.743991	0.007410993
SRR1490589	SRS649770	140434700	140434700	1	130491048	9836735731	152	GTEX-ZVP2-0005-SM-51MRK	6.9	Blood	Whole Blood	0.9584349	0.91419363	0.89112073	22656	89.742516	50367600	103373447	0.041382156	3141593	113076096	27358604	130851	0.8146569	0.027782999
SRR814679	SRS408468	139274778	139274778	1	133484881	10068425292	152	GTEX-T6MO-0003-SM-3NMAG	10	Blood	Cells - EBV-transformed lymphocytes	0.9726029	0.92118675	0.8627271	23901	104.53893	89915530	107094595	0.02714366	1539710	116257196	23017582	133875	0.7947328	0.013243997
SRR809209	SRS408217	139252716	139252716	1	133020502	10044584066	152	GTEX-P4PP-2426-SM-3P61L	7.4	Ovary	Ovary	0.9707756	0.91548437	0.8279556	27005	85.19796	104031414	112859792	0.029000204	975135	123278776	15973940	148967	0.7579804	0.007909999
SRR1405984	SRS638175	138234592	138234592	1	130840474	9879246740	152	GTEX-ZQG8-1226-SM-51MRX	7.9	Muscle	Muscle - Skeletal	0.9845104	0.9355124	0.93452907	22893	76.20573	37837483	106237634	0.01536047	3088402	113560896	24673696	134863	0.8742635	0.027196
SRR817927	SRS408682	137490290	137490290	1	132482703	9974921619	152	GTEX-WWYW-0011-R5A-SM-3NB3E	8.5	Brain	Brain - Caudate (basal ganglia)	0.95338327	0.90713775	0.8572841	27327	55.744816	43662445	106500324	0.04632141	8018949	117402590	20087700	151411	0.77767473	0.068303
SRR814703	SRS408467	134115770	134115770	1	128811820	9703591379	152	GTEX-WY7C-0426-SM-3NB3C	8.5	Lung	Lung	0.97643566	0.9063149	0.88208973	26896	74.51562	81250537	103513034	0.022998312	992626	114213098	19902672	150888	0.7994511	0.008691
SRR1391397	SRS636551	133452302	133452302	1	129270905	9717454378	152	GTEX-Y3IK-0001-SM-4WWE1	9.8	Blood	Cells - EBV-transformed lymphocytes	0.9602691	0.90906084	0.859951	25500	103.66096	89486760	107204155	0.039473146	4488947	117928470	15523832	140168	0.78174776	0.038064998
SRR820709	SRS408867	132017052	132017052	1	126750524	9548966627	152	GTEX-RWS6-0001-SM-3NMAL	10	Blood	Cells - EBV-transformed lymphocytes	0.9662803	0.91591865	0.8595232	24216	86.10852	67206748	101502651	0.033419944	1670731	110820592	21196460	136075	0.7872533	0.015075997
SRR814768	SRS408473	131822516	131822516	1	126060297	9505801044	152	GTEX-T6MN-0002-SM-3NMAH	10	Blood	Cells - EBV-transformed lymphocytes	0.96897024	0.9221679	0.8617698	24056	85.459625	61044412	101333004	0.030638201	1838716	109885638	21936878	135727	0.79469645	0.016732996
SRR820468	SRS408851	131569378	131569378	1	125662684	9484001410	152	GTEX-UTHO-2926-SM-3P5Z9	8.9	Brain	Brain - Cerebellum	0.9457325	0.90800023	0.76971805	26948	78.62331	142120359	105560170	0.053946048	3292476	116255664	15313714	147518	0.69890416	0.028320994
SRR809382	SRS408231	129020878	129020878	1	123769244	9334636029	152	GTEX-WOFL-0126-SM-3MJG2	7.4	Skin	Skin - Sun Exposed (Lower leg)	0.9750975	0.92374736	0.7726233	27528	58.050415	58898945	103015647	0.024743902	1232845	111519288	17501590	151057	0.7137087	0.011054994
SRR809667	SRS408244	128247806	128247806	1	122960688	9254479769	152	GTEX-OIZH-2126-SM-3NB1P	7.7	Testis	Testis	0.941908	0.9041038	0.78929174	35062	74.049416	112564534	98657742	0.057805154	1282839	109122142	19125664	168058	0.71360165	0.011755992
SRR810877	SRS408305	127981466	127981466	1	111364965	8255847825	152	GTEX-WVLH-3026-SM-3MJG9	6.8	Brain	Brain - Cortex	0.9598204	0.8218263	0.893033	25918	58.01813	45282098	89885815	0.039813213	5168542	109373258	18608208	147409	0.733918	0.047255993
SRR1460124	SRS646072	125249834	125249834	1	123460776	9266628589	152	GTEX-ZDTT-0726-SM-4WKFK	8.6	Heart	Heart - Left Ventricle	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR1499607	SRS650129	123867646	123867646	1	122268937	9237202829	152	GTEX-11ONC-2826-SM-5P9GQ	6.5	Pituitary	Pituitary	0.9691537	0.93650657	0.80874604	28624	81.523094	101546175	112319898	0.030665047	1934671	119934980	3932666	155151	0.757396	0.016130999
SRR1415048	SRS639253	123431694	123431694	1	121915070	9205592376	152	GTEX-YB5E-0001-SM-4VDSV	10	Blood	Cells - EBV-transformed lymphocytes	0.96739846	0.93853205	0.8661748	24421	109.348656	100956954	109565574	0.03233418	2449235	116741432	6690262	137429	0.81293285	0.020979999
SRR656758	SRS389304	123176884	123176884	1	117546384	8823439659	152	GTEX-SNOS-1726-SM-32PLN	8.2	Blood Vessel	Artery - Tibial	0.97989005	0.89030445	0.8766324	24183	75.40498	77416796	101176960	0.019767495	557874	113643108	9533776	141467	0.7804697	0.004909
SRR1090167	SRS525195	122885392	122885392	1	119906784	9054343919	152	GTEX-WFJO-0726-SM-4LVM8	8.3	Esophagus	Esophagus - Muscularis	0.98223	0.9483071	0.91055477	24489	84.42977	75129920	108758035	0.017533997	1002130	114686512	8198880	142879	0.8634855	0.008737993
SRR812342	SRS408369	121943594	121943594	1	115961950	8736898131	152	GTEX-WZTO-3026-SM-3NMA2	8.1	Pituitary	Pituitary	0.94440424	0.9081581	0.7926002	27766	58.08043	56129791	92378811	0.055403315	3049088	101721064	20222530	151525	0.7198063	0.029974991
SRR809785	SRS408248	121461208	121461208	1	117310782	8857133443	152	GTEX-O5YT-0426-SM-3MJHD	8.2	Blood Vessel	Artery - Aorta	0.98120207	0.9345176	0.892639	24821	73.94648	67292579	98863304	0.018475885	517634	105790736	15670472	143846	0.83418685	0.0048929993
SRR1499347	SRS650117	121045590	121045590	1	117298466	8839199962	152	GTEX-147F3-0826-SM-5NQA7	9.1	Esophagus	Esophagus - Mucosa	0.97732615	0.9239713	0.8800899	25702	76.70558	66386714	98859369	0.022479974	1211278	106993984	14051606	146333	0.81317776	0.011320991
SRR808351	SRS408156	120194350	120194350	1	115080743	8666877807	152	GTEX-OOBJ-0426-SM-3NB1S	6.8	Blood Vessel	Artery - Aorta	0.9780802	0.9104138	0.88680214	25234	63.292847	54712429	93085921	0.021547867	620120	102245726	17948624	144830	0.8073569	0.0060649966
SRR1453166	SRS645754	120162546	120162546	1	118219465	8927737835	152	GTEX-Z93S-0008-SM-4RGM5	9.8	Skin	Cells - Transformed fibroblasts	0.9740389	0.9516847	0.87915456	24341	95.40776	102978980	105066848	0.025621574	1433886	110400900	9761646	139453	0.83667797	0.012987993
SRR661937	SRS389923	119729114	119729114	1	112378519	8420071690	152	GTEX-VJYA-0326-SM-3GAEX	6.9	Lung	Lung	0.9798563	0.8642072	0.90977633	25642	31.07091	14962753	96797457	0.019862723	583781	112007236	7721878	145663	0.7862352	0.0052119936
SRR821666	SRS408929	119461386	119461386	1	113343177	8544843940	152	GTEX-P4PP-1026-SM-3NM9O	7.2	Pancreas	Pancreas	0.9821305	0.8860139	0.8928041	23493	38.477943	19415220	87682017	0.017798679	657406	98962344	20499042	138322	0.7910369	0.006642991
SRR614479	SRS374830	119146094	119146094	1	72796978	4810204718	152	GTEX-RU72-0011-R5A-SM-2TF6U	7.3	Brain	Brain - Caudate (basal ganglia)	0.94039005	0.43577576	0.84766537	23725	23.402166	24359785	39275777	0.05931949	4954629	90128410	29017684	139326	0.36939204	0.054973
SRR1330746	SRS627067	118882632	118882632	1	116937974	8830337486	152	GTEX-Y9LG-0726-SM-4VDS3	7.4	Pancreas	Pancreas	0.96662533	0.90900093	0.87295127	25648	66.3396	48132432	101703024	0.033232797	2572110	111884404	6998228	146352	0.79351354	0.022988996
SRR808106	SRS408133	118780552	118780552	1	115375079	8709106446	152	GTEX-WH7G-2026-SM-3NMBL	7	Skin	Skin - Not Sun Exposed (Suprapubic)	0.9802582	0.93421155	0.9006305	25408	65.67446	47806280	98968680	0.019596219	1091693	105938196	12842356	145426	0.84137934	0.010305
SRR1348159	SRS629294	118527576	118527576	1	116158084	8767662960	152	GTEX-145LS-0011-R10a-SM-5PNUQ	7.2	Brain	Brain - Frontal Cortex (BA9)	0.95199955	0.9460865	0.8668369	26783	67.98471	66766833	102836741	0.047588244	8413798	108696980	9830596	149782	0.82010275	0.077406
SRR604342	SRS333596	118453976	118453976	1	86181179	6113273312	152	GTEX-OHPL-2626-SM-2HMJA	8.3	Thyroid	Thyroid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRR1447303	SRS644735	118396944	118396944	1	116435979	8803104463	152	GTEX-ZF29-2226-SM-4WWB9	8.1	Adipose Tissue	Adipose - Subcutaneous	0.98067266	0.9488502	0.87816864	25779	83.74634	99792151	103969890	0.019011457	589840	109574608	8822336	146537	0.83325046	0.005382999
SRR661782	SRS389812	116925634	116925634	1	105898505	7920882831	152	GTEX-RWS6-2426-SM-2XCB9	7	Nerve	Nerve - Tibial	0.9706306	0.82710826	0.80287766	26147	45.792053	38445664	87391287	0.029139118	558089	105658824	11266810	146318	0.66406673	0.0052819913
SRR661723	SRS389893	116843572	116843572	1	112116005	8454406849	152	GTEX-T6MN-0011-R9A-SM-32QOZ	7.1	Brain	Brain - Spinal cord (cervical c-1)	0.9776942	0.8981655	0.91527545	24532	17.342588	7776904	92813594	0.02210144	6410707	103336844	13506728	142052	0.8220688	0.06203699
SRR660969	SRS389791	116156660	116156660	1	105744776	7905891376	152	GTEX-T6MN-0011-R1A-SM-32QOY	6.4	Brain	Brain - Hippocampus	0.96979743	0.8470051	0.8967138	26280	31.28416	17457289	85742192	0.029886909	4861562	101229836	14926824	147966	0.7595212	0.04802499
SRR1077728	SRS524591	115942200	115942200	1	112670944	8499051563	152	GTEX-X5EB-1626-SM-4E3IV	7.8	Small Intestine	Small Intestine - Terminal Ileum	0.97395724	0.9241682	0.8825106	26123	57.32082	41797600	96461584	0.025751403	1728894	104376648	11565552	147108	0.81558824	0.016563993
SRR1410934	SRS638566	115629880	115629880	1	113747682	8578258202	152	GTEX-13VXU-0011-R11b-SM-5O9DJ	9.5	Brain	Brain - Cerebellar Hemisphere	0.95287097	0.91677135	0.79445344	26081	83.01008	170612577	101881862	0.04666388	2089154	111131160	4498720	145296	0.72833216	0.018798994
SRR811193	SRS408319	115390112	115390112	1	109935032	8251597207	152	GTEX-NFK9-1526-SM-3LK7B	9.5	Stomach	Stomach	0.9608092	0.9153372	0.8669044	25359	48.08297	28143170	97096142	0.039016813	4337272	106076910	9313202	145976	0.79350984	0.040887993
SRR820292	SRS408840	114505200	114505200	1	108798673	8201407747	152	GTEX-S7PM-0011-R5A-SM-3NM8G	6.3	Brain	Brain - Caudate (basal ganglia)	0.9661076	0.90885276	0.9088368	24175	27.677584	15891039	86177499	0.033777416	13140547	94820090	19685110	141278	0.8259988	0.138584
SRR817797	SRS408670	114423010	114423010	1	107551342	8041585385	152	GTEX-WL46-0011-R2A-SM-3LK6O	7.6	Brain	Brain - Substantia nigra	0.9610927	0.89993834	0.8969383	26050	50.92461	32458353	94170802	0.03861955	6513403	104641394	9781616	147576	0.80718917	0.062244996
SRR1336357	SRS627547	114362548	114362548	1	112541979	8494186613	152	GTEX-13VXU-0011-R5a-SM-5O9D7	8.8	Brain	Brain - Caudate (basal ganglia)	0.93847424	0.91990614	0.8471295	27047	58.16117	48480705	101288691	0.061235033	10196407	110107632	4254916	150153	0.77927965	0.092604
SRR813915	SRS408422	114216980	114216980	1	110750244	8344173327	152	GTEX-WHWD-0326-SM-3LK6L	8	Heart	Heart - Atrial Appendage	0.9736643	0.9381949	0.8902015	25049	62.73907	46624002	99186332	0.02605992	2760148	105720400	8496580	145500	0.8351825	0.026107999
SRR1490382	SRS649760	113874176	113874176	1	111892436	8435846733	152	GTEX-13RTJ-0011-R11a-SM-5O9CK	7.7	Brain	Brain - Cerebellar Hemisphere	0.9457983	0.9127567	0.78391397	26168	74.191315	132516507	99895288	0.05386376	3247188	109443504	4430672	144680	0.7155227	0.029669993
SRR614359	SRS374946	113592498	113592498	1	74308255	4998454027	152	GTEX-RN64-1226-SM-2TC6E	6.6	Lung	Lung	0.9673806	0.47558513	0.750445	24998	27.432364	62186182	44215871	0.03236304	1300299	92971518	20620980	144113	0.35690048	0.013985992
SRR814219	SRS408444	113436000	113436000	1	109014785	8213667570	152	GTEX-OIZI-1326-SM-3NB1B	8.2	Esophagus	Esophagus - Muscularis	0.9788893	0.91337705	0.87848103	24795	60.991867	55368133	88718665	0.02089398	1046894	97132572	16303428	143344	0.8023844	0.01077799
SRR1071568	SRS524320	112678528	110064139	0.976797806588	107675474	8130136172	148	GTEX-TML8-0326-SM-4GICN	6.3	Lung	Lung	0.9743589	0.9360345	0.86843	26567	74.09683	88872166	93956083	0.0252715	700629	100376726	9687413	148841	0.81288046	0.0069799945
SRR1321088	SRS625563	111990876	111990876	1	110063753	8321951918	152	GTEX-139T4-0008-SM-5S2WF	9.9	Skin	Cells - Transformed fibroblasts	0.9841333	0.9614612	0.9147199	23250	97.40093	78963894	98698290	0.01558942	889911	102654474	9336402	136674	0.87946767	0.008668994
